 Latitude, Longitude,DateGMT,TimeGMT
-27.2011283,-109.4531867,03/11/2017,19:07:14
-27.20106,-109.453225,03/11/2017,19:11:18
-27.20105,-109.4532,03/11/2017,19:15:22
-27.2010733,-109.4532133,03/11/2017,19:19:27
-27.2010617,-109.45329,03/11/2017,19:23:31
-27.2011533,-109.4531683,03/11/2017,19:27:35
-27.2011467,-109.4531633,03/11/2017,19:31:39
-27.2010683,-109.4531967,03/11/2017,19:35:44
-27.2010617,-109.4531767,03/11/2017,19:39:48
-27.2010833,-109.4531567,03/11/2017,19:43:52
-27.2010417,-109.4531117,03/11/2017,19:47:56
-27.2011033,-109.4531667,03/11/2017,19:52:07
-27.2011967,-109.4530333,03/11/2017,19:56:12
-27.2012183,-109.4532767,03/11/2017,20:00:17
-27.2010183,-109.453015,03/11/2017,20:04:21
-27.201005,-109.4528717,03/11/2017,20:08:26
-27.20098,-109.4528883,03/11/2017,20:12:30
-27.2010183,-109.4529583,03/11/2017,20:16:34
-27.20094,-109.4529267,03/11/2017,20:20:39
-27.2009633,-109.45291,03/11/2017,20:24:43
-27.2010033,-109.4529067,03/11/2017,20:28:47
-27.2010033,-109.4529417,03/11/2017,20:32:51
-27.20098,-109.4529367,03/11/2017,20:36:56
-27.2009967,-109.452935,03/11/2017,20:41:03
-27.20098,-109.4528683,03/11/2017,20:45:08
-27.20096,-109.4528833,03/11/2017,20:49:12
-27.200955,-109.452955,03/11/2017,20:53:16
-27.2009717,-109.45306,03/11/2017,20:57:20
-27.2009583,-109.4530617,03/11/2017,21:01:25
-27.2009233,-109.453065,03/11/2017,21:05:29
-27.2009617,-109.4531133,03/11/2017,21:09:34
-27.2009367,-109.4531167,03/11/2017,21:13:39
-27.2009167,-109.45303,03/11/2017,21:17:43
-27.2009417,-109.4531,03/11/2017,21:21:47
-27.2009967,-109.453285,03/11/2017,21:25:52
-27.2009583,-109.4532217,03/11/2017,21:29:56
-27.2009333,-109.4530883,03/11/2017,21:34:00
-27.2009133,-109.453045,03/11/2017,21:38:05
-27.2009717,-109.453085,03/11/2017,21:42:09
-27.2008867,-109.4530483,03/11/2017,21:46:14
-27.2009167,-109.4530567,03/11/2017,21:50:18
-27.2008683,-109.4530383,03/11/2017,21:54:23
-27.2008883,-109.453065,03/11/2017,21:58:27
-27.2008867,-109.4530017,03/11/2017,22:02:32
-27.200795,-109.4529817,03/11/2017,22:06:36
-27.2008867,-109.4531033,03/11/2017,22:10:41
-27.2009083,-109.4531117,03/11/2017,22:14:45
-27.2008133,-109.4530167,03/11/2017,22:18:49
-27.20093,-109.4530917,03/11/2017,22:22:54
-27.200935,-109.453045,03/11/2017,22:26:58
-27.200995,-109.452895,03/11/2017,22:31:03
-27.201015,-109.452905,03/11/2017,22:35:07
-27.200875,-109.4530533,03/11/2017,22:39:11
-27.200845,-109.452775,03/11/2017,22:43:16
-27.2009083,-109.4528783,03/11/2017,22:47:20
-27.2008783,-109.4527383,03/11/2017,22:51:25
-27.20105,-109.452885,03/11/2017,22:55:30
-27.2009317,-109.4527683,03/11/2017,22:59:35
-27.200925,-109.4526017,03/11/2017,23:03:39
-27.20094,-109.45268,03/11/2017,23:07:44
-27.2008967,-109.452745,03/11/2017,23:11:48
-27.2009467,-109.4525167,03/11/2017,23:15:54
-27.2009617,-109.4527983,03/11/2017,23:20:00
-27.200955,-109.4524283,03/11/2017,23:24:05
-27.2009167,-109.452495,03/11/2017,23:28:09
-27.2008867,-109.4526883,03/11/2017,23:32:13
-27.200865,-109.4528083,03/11/2017,23:36:17
-27.2008567,-109.452795,03/11/2017,23:40:24
-27.20087,-109.4525733,03/11/2017,23:44:28
-27.200745,-109.4529217,03/11/2017,23:48:32
-27.20079,-109.45279,03/11/2017,23:52:38
-27.2007667,-109.4529417,03/11/2017,23:56:42
-27.2008517,-109.45271,04/11/2017,00:00:46
-27.2008883,-109.45271,04/11/2017,00:04:50
-27.200865,-109.4529417,04/11/2017,00:08:55
-27.2009683,-109.45278,04/11/2017,00:12:59
-27.2009183,-109.452655,04/11/2017,00:17:03
-27.20085,-109.4530167,04/11/2017,00:21:08
-27.2008817,-109.452915,04/11/2017,00:25:12
-27.2009567,-109.4527667,04/11/2017,00:29:17
-27.200935,-109.452815,04/11/2017,00:33:21
-27.2009783,-109.4527533,04/11/2017,00:37:25
-27.20096,-109.4528467,04/11/2017,00:41:29
-27.2008367,-109.4530983,04/11/2017,00:45:34
-27.2008567,-109.4530917,04/11/2017,00:49:38
-27.2008117,-109.4530333,04/11/2017,00:53:43
-27.20076,-109.4530233,04/11/2017,00:57:47
-27.2008133,-109.4530617,04/11/2017,01:01:52
-27.200825,-109.45306,04/11/2017,01:05:56
-27.20083,-109.453095,04/11/2017,01:10:00
-27.2008,-109.4530567,04/11/2017,01:14:04
-27.2008517,-109.453125,04/11/2017,01:18:09
-27.2008333,-109.453095,04/11/2017,01:22:13
-27.2008733,-109.4531267,04/11/2017,01:26:17
-27.2008483,-109.4531517,04/11/2017,01:30:22
-27.2008767,-109.4531467,04/11/2017,01:34:26
-27.200875,-109.4531817,04/11/2017,01:38:31
-27.2008883,-109.453175,04/11/2017,01:42:35
-27.2008967,-109.4532083,04/11/2017,01:46:40
-27.2008933,-109.4532433,04/11/2017,01:50:44
-27.20094,-109.4532617,04/11/2017,01:54:48
-27.200895,-109.4533033,04/11/2017,01:58:53
-27.2009283,-109.4532833,04/11/2017,02:02:57
-27.2008783,-109.4534367,04/11/2017,02:07:02
-27.2009333,-109.4533217,04/11/2017,02:11:06
-27.20092,-109.4533233,04/11/2017,02:15:11
-27.200865,-109.4533633,04/11/2017,02:19:15
-27.2008883,-109.4534183,04/11/2017,02:23:20
-27.2008983,-109.453425,04/11/2017,02:27:24
-27.20089,-109.4534017,04/11/2017,02:31:29
-27.2008967,-109.453395,04/11/2017,02:35:33
-27.2009233,-109.453275,04/11/2017,02:39:37
-27.2009617,-109.4532333,04/11/2017,02:43:42
-27.20095,-109.453215,04/11/2017,02:47:46
-27.200975,-109.4533717,04/11/2017,02:51:50
-27.2010033,-109.4533867,04/11/2017,02:55:55
-27.201115,-109.4532467,04/11/2017,02:59:59
-27.20109,-109.4532517,04/11/2017,03:04:03
-27.2011533,-109.4532367,04/11/2017,03:08:08
-27.201055,-109.4532417,04/11/2017,03:12:13
-27.2010983,-109.4531783,04/11/2017,03:16:17
-27.2011417,-109.4531117,04/11/2017,03:20:21
-27.201105,-109.4531933,04/11/2017,03:24:27
-27.2010533,-109.4532167,04/11/2017,03:28:31
-27.201105,-109.4532233,04/11/2017,03:32:35
-27.2010517,-109.453265,04/11/2017,03:36:39
-27.2010833,-109.453245,04/11/2017,03:40:44
-27.2011017,-109.453255,04/11/2017,03:44:48
-27.2010783,-109.453235,04/11/2017,03:48:52
-27.2011,-109.4532817,04/11/2017,03:52:56
-27.2011033,-109.4533367,04/11/2017,03:57:03
-27.2010933,-109.453235,04/11/2017,04:01:07
-27.20107,-109.4533167,04/11/2017,04:05:12
-27.2010467,-109.453375,04/11/2017,04:09:16
-27.20108,-109.453395,04/11/2017,04:13:20
-27.2010767,-109.453395,04/11/2017,04:17:24
-27.20109,-109.45333,04/11/2017,04:21:28
-27.20109,-109.4533517,04/11/2017,04:25:33
-27.2010867,-109.4533383,04/11/2017,04:29:37
-27.2010983,-109.4533967,04/11/2017,04:33:41
-27.20109,-109.453375,04/11/2017,04:37:45
-27.2011167,-109.4533617,04/11/2017,04:41:50
-27.201125,-109.45342,04/11/2017,04:45:54
-27.2010983,-109.4533933,04/11/2017,04:49:58
-27.201165,-109.4533983,04/11/2017,04:54:02
-27.2011183,-109.4533867,04/11/2017,04:58:07
-27.2010967,-109.4533583,04/11/2017,05:02:11
-27.201115,-109.45339,04/11/2017,05:06:15
-27.2011433,-109.45335,04/11/2017,05:10:19
