ID	 Latitude	 Longitude	DateGMT	TimeGMT
T62	-27.1045883	-109.467185	24/11/2017	17:52:58
T62	-27.0856567	-109.4492917	24/11/2017	17:57:04
T62	-27.0713317	-109.4327417	24/11/2017	18:01:08
T62	-27.0565867	-109.4146833	24/11/2017	18:05:12
T62	-27.0550983	-109.4146917	24/11/2017	18:09:16
T62	-27.061425	-109.4132183	24/11/2017	18:13:21
T62	-27.0658233	-109.4130733	24/11/2017	18:17:25
T62	-27.0680933	-109.41351	24/11/2017	18:21:29
T62	-27.0678417	-109.4155167	24/11/2017	18:25:33
T62	-27.0706317	-109.4173033	24/11/2017	18:29:50
T62	-27.0597183	-109.408545	24/11/2017	18:33:54
T62	-27.04595	-109.3894633	24/11/2017	18:38:07
T62	-27.04232	-109.3733233	24/11/2017	18:42:12
T62	-27.0466433	-109.3605317	24/11/2017	18:46:17
T62	-27.0438967	-109.3379417	24/11/2017	18:50:21
T62	-27.0442517	-109.3144217	24/11/2017	18:54:31
T62	-27.06549	-109.29886	24/11/2017	18:58:56
T62	-27.0760217	-109.28444	24/11/2017	19:03:00
T62	-27.07975	-109.2705217	24/11/2017	19:07:12
T62	-27.0761167	-109.2577883	24/11/2017	19:11:25
T62	-27.0674717	-109.2524733	24/11/2017	19:15:37
T62	-27.066705	-109.254395	24/11/2017	19:19:41
T62	-27.07644	-109.2395	24/11/2017	19:24:01
T62	-27.0975317	-109.2325667	24/11/2017	19:28:08
T62	-27.1165567	-109.2272133	24/11/2017	19:32:21
T62	-27.1328267	-109.2312883	24/11/2017	19:36:40
T62	-27.1344717	-109.2300567	24/11/2017	19:40:48
T62	-27.124505	-109.21769	24/11/2017	19:45:04
T62	-27.1284083	-109.2288633	24/11/2017	19:49:14
T62	-27.13781	-109.24196	24/11/2017	19:53:24
T62	-27.1377067	-109.26597	24/11/2017	19:57:44
T62	-27.1440333	-109.2686	24/11/2017	20:02:31
T62	-27.1447967	-109.2682283	24/11/2017	20:06:37
T62	-27.14929	-109.27167	24/11/2017	20:10:45
T62	-27.1680583	-109.3086467	24/11/2017	20:14:50
T62	-27.18881	-109.33308	24/11/2017	20:18:54
T62	-27.1901867	-109.33087	24/11/2017	20:23:01
T62	-27.1927017	-109.333905	24/11/2017	20:27:07
T62	-27.1962233	-109.335285	24/11/2017	20:31:14
T62	-27.1985483	-109.3401717	24/11/2017	20:35:22
T62	-27.1881917	-109.3723333	24/11/2017	20:40:02
T62	-27.18316	-109.366295	24/11/2017	20:44:12
T62	-27.1816783	-109.3543017	24/11/2017	20:48:27
T62	-27.1972017	-109.39627	24/11/2017	20:52:33
T62	-27.200195	-109.4153167	24/11/2017	20:56:51
T62	-27.2007117	-109.45248	24/11/2017	21:00:55
T62	-27.2014083	-109.452145	24/11/2017	21:05:07
T62	-27.20133	-109.4524083	24/11/2017	21:09:19
T62	-27.2015283	-109.4518167	24/11/2017	21:13:31
T62	-27.2015133	-109.4519317	24/11/2017	21:17:43
T62	-27.2013383	-109.4524933	24/11/2017	21:21:55
T62	-27.2016083	-109.4519383	24/11/2017	21:26:07
T62	-27.2015567	-109.4519983	24/11/2017	21:30:19
T62	-27.2016767	-109.4518767	24/11/2017	21:34:31
T62	-27.2017433	-109.4518733	24/11/2017	21:38:44
T62	-27.201415	-109.4524483	24/11/2017	21:42:57
T62	-27.2012433	-109.4525067	24/11/2017	21:47:30
T62	-27.2013283	-109.4524917	24/11/2017	21:51:33
T62	-27.201285	-109.452525	24/11/2017	21:55:36
T62	-27.2012633	-109.4525167	24/11/2017	21:59:40
T62	-27.201255	-109.4525267	24/11/2017	22:03:43
T62	-27.2012667	-109.4525017	24/11/2017	22:07:46
T62	-27.2012567	-109.4525033	24/11/2017	22:11:49
T62	-27.2012583	-109.45246	24/11/2017	22:15:53
T62	-27.201255	-109.4524883	24/11/2017	22:19:56
T62	-27.2012717	-109.4524983	24/11/2017	22:23:59
T62	-27.2012233	-109.4525033	24/11/2017	22:28:02
T62	-27.2013083	-109.4524617	24/11/2017	22:32:05
T62	-27.2012667	-109.4525033	24/11/2017	22:36:09
T62	-27.2012617	-109.45253	24/11/2017	22:40:19
T62	-27.2012617	-109.4525267	24/11/2017	22:44:31
T62	-27.20128	-109.45252	24/11/2017	22:48:43
T62	-27.2012367	-109.4525783	24/11/2017	22:52:56
T62	-27.2012817	-109.45251	24/11/2017	22:57:07
T62	-27.2012783	-109.45252	24/11/2017	23:01:19
T62	-27.201235	-109.4525367	24/11/2017	23:05:32
T62	-27.2012433	-109.4525	24/11/2017	23:09:43
T62	-27.201255	-109.4525183	24/11/2017	23:13:55
T62	-27.201255	-109.4525233	24/11/2017	23:18:08
T62	-27.2012433	-109.45251	24/11/2017	23:22:19
T62	-27.2012833	-109.452505	24/11/2017	23:26:31
T62	-27.2012617	-109.4525033	24/11/2017	23:30:44
T62	-27.2012683	-109.452515	24/11/2017	23:34:55
T62	-27.201285	-109.4525133	24/11/2017	23:39:07
T62	-27.2012633	-109.4525217	24/11/2017	23:43:19
T62	-27.2012583	-109.4525133	24/11/2017	23:47:32
T62	-27.2012433	-109.4525133	24/11/2017	23:51:43
T62	-27.2012633	-109.4525167	24/11/2017	23:55:55
T62	-27.2012767	-109.4525083	25/11/2017	00:00:07
T62	-27.2012233	-109.4525183	25/11/2017	00:04:20
T62	-27.201225	-109.45252	25/11/2017	00:08:31
T62	-27.2011383	-109.4526	25/11/2017	00:12:43
T62	-27.2013383	-109.45245	25/11/2017	00:16:55
T62	-27.20128	-109.452515	25/11/2017	00:21:08
T62	-27.2012617	-109.4524683	25/11/2017	00:25:20
T62	-27.2012	-109.4524167	25/11/2017	00:29:31
T62	-27.2013233	-109.4525333	25/11/2017	00:33:43
T62	-27.20124	-109.452485	25/11/2017	00:37:56
T62	-27.20135	-109.4525267	25/11/2017	00:42:07
T62	-27.2013717	-109.452555	25/11/2017	00:46:19
T62	-27.201295	-109.4524967	25/11/2017	00:50:31
T62	-27.2011967	-109.452385	25/11/2017	00:54:44
T62	-27.20136	-109.452515	25/11/2017	00:58:55
T62	-27.201275	-109.452895	25/11/2017	01:03:03
T62	-27.2012267	-109.45226	25/11/2017	01:07:14
T62	-27.20127	-109.4524267	25/11/2017	01:11:21
T62	-27.2013517	-109.4526217	25/11/2017	01:15:28
T62	-27.2011267	-109.452225	25/11/2017	01:19:37
T62	-27.20111	-109.4521733	25/11/2017	01:23:48
T62	-27.201475	-109.4527717	25/11/2017	01:28:08
T62	-27.2014417	-109.4528017	25/11/2017	01:32:27
T62	-27.201425	-109.4527983	25/11/2017	01:36:48
T62	-27.2014117	-109.4527383	25/11/2017	01:41:16
T62	-27.2012583	-109.4525383	25/11/2017	01:45:55
T62	-27.2013783	-109.45263	25/11/2017	01:49:59
T62	-27.201345	-109.452485	25/11/2017	01:54:01
T62	-27.201265	-109.4524983	25/11/2017	01:58:05
T62	-27.20088	-109.452035	25/11/2017	02:02:19
T62	-27.2012267	-109.4524717	25/11/2017	02:06:26
T62	-27.2013133	-109.4525533	25/11/2017	02:10:33
T62	-27.2013083	-109.4525817	25/11/2017	02:14:38
T62	-27.2013333	-109.45257	25/11/2017	02:18:48
T62	-27.2012467	-109.4525583	25/11/2017	02:23:01
T62	-27.2016917	-109.4529367	25/11/2017	02:27:13
T62	-27.2019	-109.45317	25/11/2017	02:31:25
T62	-27.20134	-109.452635	25/11/2017	02:35:37
T62	-27.2015	-109.45278	25/11/2017	02:39:49
T62	-27.20038	-109.4514117	25/11/2017	02:44:01
T62	-27.2018283	-109.4532283	25/11/2017	02:48:04
T62	-27.2012667	-109.4524917	25/11/2017	02:52:07
T62	-27.2011233	-109.45234	25/11/2017	02:56:10
T62	-27.2014383	-109.4527767	25/11/2017	03:00:25
T62	-27.2019233	-109.45359	25/11/2017	03:04:37
T62	-27.2007283	-109.45168	25/11/2017	03:08:49
T62	-27.201215	-109.4524417	25/11/2017	03:13:03
T62	-27.20101	-109.45204	25/11/2017	03:17:08
T62	-27.2009883	-109.4520367	25/11/2017	03:21:13
T62	-27.201035	-109.4521333	25/11/2017	03:25:18
T62	-27.2009417	-109.4519217	25/11/2017	03:29:23
T62	-27.200975	-109.4519967	25/11/2017	03:33:28
T62	-27.201025	-109.451975	25/11/2017	03:37:34
T62	-27.2013167	-109.4525517	25/11/2017	03:42:01
T62	-27.2013333	-109.4525833	25/11/2017	03:46:04
T62	-27.2012317	-109.4526383	25/11/2017	03:50:07
T62	-27.2014033	-109.4526167	25/11/2017	03:54:10
T62	-27.20126	-109.4525817	25/11/2017	03:58:14
T62	-27.2013083	-109.4525617	25/11/2017	04:02:17
T62	-27.2012067	-109.452545	25/11/2017	04:06:19
T62	-27.20131	-109.4525733	25/11/2017	04:10:24
T62	-27.2013383	-109.452645	25/11/2017	04:14:27
T62	-27.2014183	-109.4526567	25/11/2017	04:18:30
T62	-27.201325	-109.4526433	25/11/2017	04:22:33
T62	-27.2012983	-109.452575	25/11/2017	04:26:36
T62	-27.2013617	-109.4526483	25/11/2017	04:30:39
T62	-27.201365	-109.4526683	25/11/2017	04:34:42
T62	-27.2013867	-109.452715	25/11/2017	04:38:45
T62	-27.2013017	-109.4526717	25/11/2017	04:42:49
T62	-27.2012433	-109.4525383	25/11/2017	04:46:53
T62	-27.2012633	-109.4525233	25/11/2017	04:50:57
T62	-27.2012833	-109.452565	25/11/2017	04:55:02
T62	-27.2012317	-109.45256	25/11/2017	04:59:06
T62	-27.2012533	-109.4525383	25/11/2017	05:03:11
T62	-27.2012283	-109.4525033	25/11/2017	05:07:16
T62	-27.20122	-109.4525017	25/11/2017	05:11:22
T62	-27.2012367	-109.45253	25/11/2017	05:15:27
T62	-27.2012017	-109.4524983	25/11/2017	05:19:32
T62	-27.20124	-109.452695	25/11/2017	05:23:36
T62	-27.201185	-109.4524467	25/11/2017	05:27:40
T62	-27.2012267	-109.45262	25/11/2017	05:31:45
T62	-27.2012217	-109.4525367	25/11/2017	05:35:49
T62	-27.2011933	-109.4526533	25/11/2017	05:39:55
T62	-27.2012367	-109.4525967	25/11/2017	05:44:00
T62	-27.2012933	-109.452505	25/11/2017	05:48:05
T62	-27.2012133	-109.45251	25/11/2017	05:52:10
T62	-27.201245	-109.452565	25/11/2017	05:56:16
T62	-27.2012317	-109.452535	25/11/2017	06:00:21
T62	-27.2012367	-109.4525667	25/11/2017	06:04:27
T62	-27.2012183	-109.4525033	25/11/2017	06:08:37
T62	-27.2013433	-109.4529617	25/11/2017	06:12:46
T62	-27.2012617	-109.4526	25/11/2017	06:16:54
T62	-27.2013283	-109.4530233	25/11/2017	06:21:06
T62	-27.2012383	-109.452515	25/11/2017	06:25:14
T62	-27.2010567	-109.4522617	25/11/2017	06:29:25
T62	-27.2011817	-109.4521667	25/11/2017	06:33:34
T62	-27.201135	-109.4534667	25/11/2017	06:37:49
T62	-27.20084	-109.4495867	25/11/2017	06:41:58
T62	-27.201205	-109.452045	25/11/2017	06:46:08
T62	-27.200865	-109.4505567	25/11/2017	06:50:15
T62	-27.2008367	-109.4508183	25/11/2017	06:54:24
T62	-27.2008583	-109.4511317	25/11/2017	06:58:31
T62	-27.2008883	-109.4512783	25/11/2017	07:02:36
T62	-27.2013383	-109.4527467	25/11/2017	07:06:43
T62	-27.2009933	-109.45171	25/11/2017	07:10:50
T62	-27.201295	-109.4523817	25/11/2017	07:14:54
T62	-27.2011317	-109.45214	25/11/2017	07:18:58
T62	-27.2008733	-109.4517867	25/11/2017	07:23:03
T62	-27.20135	-109.4524167	25/11/2017	07:27:07
T62	-27.2010417	-109.45214	25/11/2017	07:31:11
T62	-27.2010483	-109.4522417	25/11/2017	07:35:15
T62	-27.2010283	-109.452125	25/11/2017	07:39:19
T62	-27.2010217	-109.45225	25/11/2017	07:43:26
T62	-27.2010617	-109.452175	25/11/2017	07:47:30
T62	-27.20102	-109.4522433	25/11/2017	07:51:34
T62	-27.20104	-109.4521917	25/11/2017	07:55:39
T62	-27.2010583	-109.45213	25/11/2017	07:59:43
T62	-27.2010267	-109.45213	25/11/2017	08:03:47
T62	-27.201	-109.4522317	25/11/2017	08:07:51
T62	-27.20103	-109.4523117	25/11/2017	08:11:56
T62	-27.201005	-109.45232	25/11/2017	08:16:00
T62	-27.201005	-109.452335	25/11/2017	08:20:04
T62	-27.2010033	-109.4523583	25/11/2017	08:24:08
T62	-27.200995	-109.4523783	25/11/2017	08:28:13
T62	-27.201	-109.4523833	25/11/2017	08:32:17
T62	-27.2010517	-109.45243	25/11/2017	08:36:21
T62	-27.2009517	-109.452605	25/11/2017	08:40:25
T62	-27.201055	-109.452455	25/11/2017	08:44:30
T62	-27.2010317	-109.452515	25/11/2017	08:48:34
T62	-27.2009817	-109.452515	25/11/2017	08:52:38
T62	-27.2010683	-109.4525017	25/11/2017	08:56:42
T62	-27.201125	-109.4524983	25/11/2017	09:00:48
T62	-27.201095	-109.452525	25/11/2017	09:04:52
T62	-27.20108	-109.4524833	25/11/2017	09:08:56
T62	-27.20104	-109.4524967	25/11/2017	09:13:00
T62	-27.201055	-109.4525167	25/11/2017	09:17:05
