ID	 Latitude	 Longitude	DateGMT	TimeGMT
T56	-27.2011133	-109.453135	03/11/2017	13:09:51
T56	-27.2011333	-109.45312	03/11/2017	13:13:57
T56	-27.2011183	-109.4531667	03/11/2017	13:18:02
T56	-27.2012033	-109.45316	03/11/2017	13:22:09
T56	-27.2011267	-109.45313	03/11/2017	13:26:14
T56	-27.2011267	-109.4531583	03/11/2017	13:30:20
T56	-27.201135	-109.453135	03/11/2017	13:34:26
T56	-27.2011633	-109.453165	03/11/2017	13:38:31
T56	-27.2011583	-109.4530867	03/11/2017	13:42:36
T56	-27.201115	-109.4530083	03/11/2017	13:46:42
T56	-27.201185	-109.453115	03/11/2017	13:50:47
T56	-27.2011467	-109.45322	03/11/2017	13:54:52
T56	-27.2011417	-109.453215	03/11/2017	13:58:57
T56	-27.2011733	-109.4531683	03/11/2017	14:03:03
T56	-27.2011583	-109.453225	03/11/2017	14:07:08
T56	-27.2016283	-109.4539467	03/11/2017	14:11:14
T56	-27.200515	-109.464785	03/11/2017	14:15:20
T56	-27.20508	-109.4916633	03/11/2017	14:19:25
T56	-27.2172867	-109.5120083	03/11/2017	14:23:30
T56	-27.2289417	-109.5168583	03/11/2017	14:27:35
T56	-27.24336	-109.5372633	03/11/2017	14:31:41
T56	-27.2481967	-109.53584	03/11/2017	14:35:46
T56	-27.26633	-109.5438783	03/11/2017	14:39:51
T56	-27.2671617	-109.5421583	03/11/2017	14:43:56
T56	-27.26712	-109.5418867	03/11/2017	14:48:02
T56	-27.2669117	-109.5414867	03/11/2017	14:52:07
T56	-27.26662	-109.54096	03/11/2017	14:56:12
T56	-27.26676	-109.5409117	03/11/2017	15:00:21
T56	-27.265735	-109.5395283	03/11/2017	15:04:38
T56	-27.266085	-109.5396217	03/11/2017	15:08:42
T56	-27.2660833	-109.5392183	03/11/2017	15:12:51
T56	-27.2659333	-109.5388333	03/11/2017	15:17:00
T56	-27.2656883	-109.5382533	03/11/2017	15:21:05
T56	-27.265585	-109.5377783	03/11/2017	15:25:11
T56	-27.26541	-109.5372233	03/11/2017	15:29:16
T56	-27.2653717	-109.5368633	03/11/2017	15:33:22
T56	-27.2652667	-109.53636	03/11/2017	15:37:28
T56	-27.2651433	-109.535825	03/11/2017	15:41:34
T56	-27.2649967	-109.5354033	03/11/2017	15:45:40
T56	-27.2647967	-109.534795	03/11/2017	15:49:46
T56	-27.2512083	-109.5432967	03/11/2017	15:53:53
T56	-27.2548883	-109.5423317	03/11/2017	15:57:57
T56	-27.2684583	-109.5481183	03/11/2017	16:02:03
T56	-27.2698933	-109.5453633	03/11/2017	16:06:08
T56	-27.2714883	-109.5398783	03/11/2017	16:10:14
T56	-27.2735083	-109.5357883	03/11/2017	16:14:19
T56	-27.2776917	-109.53044	03/11/2017	16:18:26
T56	-27.2756417	-109.5268967	03/11/2017	16:22:31
T56	-27.27872	-109.52259	03/11/2017	16:26:35
T56	-27.2797967	-109.5189133	03/11/2017	16:30:57
T56	-27.2817233	-109.516735	03/11/2017	16:35:31
T56	-27.2656233	-109.5017733	03/11/2017	16:39:33
T56	-27.2430083	-109.48204	03/11/2017	16:43:35
T56	-27.2207767	-109.4629333	03/11/2017	16:47:39
T56	-27.200225	-109.45331	03/11/2017	16:51:43
T56	-27.2010967	-109.4531867	03/11/2017	16:55:47
T56	-27.20109	-109.4531867	03/11/2017	16:59:52
T56	-27.201165	-109.4536167	03/11/2017	17:04:34
T56	-27.2009317	-109.45275	03/11/2017	17:09:06
T56	-27.2008417	-109.4526683	03/11/2017	17:13:09
T56	-27.2009283	-109.4529183	03/11/2017	17:17:12
T56	-27.200995	-109.4529517	03/11/2017	17:21:15
T56	-27.2010633	-109.452985	03/11/2017	17:25:19
T56	-27.20106	-109.4530983	03/11/2017	17:29:23
T56	-27.2010733	-109.4530983	03/11/2017	17:33:27
T56	-27.2011083	-109.4530667	03/11/2017	17:37:31
T56	-27.201115	-109.4531367	03/11/2017	17:41:35
T56	-27.2009967	-109.4530683	03/11/2017	17:45:50
T56	-27.2013267	-109.4532883	03/11/2017	17:49:54
T56	-27.2013533	-109.4533583	03/11/2017	17:53:57
T56	-27.2012933	-109.4532533	03/11/2017	17:58:02
T56	-27.2009133	-109.4531417	03/11/2017	18:02:14
T56	-27.2014067	-109.45317	03/11/2017	18:06:17
T56	-27.20144	-109.4530767	03/11/2017	18:10:22
T56	-27.20146	-109.4531117	03/11/2017	18:14:28
T56	-27.2014633	-109.4530767	03/11/2017	18:18:36
T56	-27.2014183	-109.45304	03/11/2017	18:22:44
T56	-27.2014533	-109.4530317	03/11/2017	18:26:55
T56	-27.2010217	-109.4532667	03/11/2017	18:31:07
T56	-27.20064	-109.4534717	03/11/2017	18:35:19
T56	-27.20112	-109.453245	03/11/2017	18:39:55
T56	-27.2012333	-109.4535467	03/11/2017	18:43:56
T56	-27.201125	-109.4533067	03/11/2017	18:47:59
T56	-27.201105	-109.4532367	03/11/2017	18:52:01
T56	-27.2011533	-109.4533083	03/11/2017	18:56:04
T56	-27.201285	-109.4531533	03/11/2017	19:00:09
T56	-27.2011417	-109.4531383	03/11/2017	19:04:16
T56	-27.20124	-109.4532067	03/11/2017	19:08:22
T56	-27.201375	-109.45297	03/11/2017	19:12:28
T56	-27.2010367	-109.45311	03/11/2017	19:16:32
T56	-27.20108	-109.453175	03/11/2017	19:20:36
T56	-27.2010833	-109.452935	03/11/2017	19:24:39
T56	-27.2010867	-109.4529267	03/11/2017	19:28:46
T56	-27.20108	-109.4529917	03/11/2017	19:32:54
T56	-27.2012433	-109.452965	03/11/2017	19:37:15
T56	-27.2012683	-109.4528783	03/11/2017	19:41:28
T56	-27.2011467	-109.4532333	03/11/2017	19:46:01
T56	-27.2012067	-109.4532267	03/11/2017	19:50:04
T56	-27.201135	-109.4532183	03/11/2017	19:54:07
T56	-27.2011717	-109.45322	03/11/2017	19:58:10
T56	-27.20109	-109.4533	03/11/2017	20:02:13
T56	-27.2011933	-109.453225	03/11/2017	20:06:17
T56	-27.2011367	-109.4532617	03/11/2017	20:10:20
T56	-27.2010767	-109.45322	03/11/2017	20:14:24
T56	-27.2012317	-109.4531783	03/11/2017	20:18:27
T56	-27.20118	-109.4532367	03/11/2017	20:22:31
T56	-27.2012983	-109.4533967	03/11/2017	20:26:35
T56	-27.2012817	-109.4534133	03/11/2017	20:30:39
T56	-27.2011533	-109.45328	03/11/2017	20:34:43
T56	-27.2010883	-109.453215	03/11/2017	20:38:48
T56	-27.2010083	-109.4531333	03/11/2017	20:42:51
T56	-27.2010567	-109.45317	03/11/2017	20:46:54
T56	-27.20106	-109.4532033	03/11/2017	20:50:58
T56	-27.2011033	-109.4532583	03/11/2017	20:55:01
T56	-27.2011717	-109.4533167	03/11/2017	20:59:04
T56	-27.2011367	-109.45334	03/11/2017	21:03:07
T56	-27.2010367	-109.453325	03/11/2017	21:07:10
T56	-27.2011183	-109.45316	03/11/2017	21:11:13
T56	-27.20108	-109.453115	03/11/2017	21:15:16
T56	-27.20118	-109.4533533	03/11/2017	21:19:19
T56	-27.2011383	-109.4531767	03/11/2017	21:23:22
T56	-27.20114	-109.45317	03/11/2017	21:27:25
T56	-27.2011817	-109.4532767	03/11/2017	21:31:28
T56	-27.201125	-109.4531783	03/11/2017	21:35:38
T56	-27.2011	-109.4531633	03/11/2017	21:39:41
T56	-27.20105	-109.4532117	03/11/2017	21:43:55
T56	-27.2010833	-109.4532467	03/11/2017	21:48:07
T56	-27.2010767	-109.4532083	03/11/2017	21:52:19
T56	-27.2010667	-109.4532433	03/11/2017	21:56:31
T56	-27.2010967	-109.4532317	03/11/2017	22:00:43
T56	-27.2010783	-109.4532417	03/11/2017	22:04:55
T56	-27.2011083	-109.4532333	03/11/2017	22:09:07
T56	-27.2010917	-109.45327	03/11/2017	22:13:19
T56	-27.2011133	-109.4532133	03/11/2017	22:17:54
T56	-27.2010833	-109.4532383	03/11/2017	22:22:07
T56	-27.2011167	-109.4532117	03/11/2017	22:26:19
T56	-27.201145	-109.4532017	03/11/2017	22:30:31
T56	-27.2011533	-109.4532017	03/11/2017	22:34:43
T56	-27.2011433	-109.453215	03/11/2017	22:38:55
T56	-27.2011583	-109.453205	03/11/2017	22:43:07
T56	-27.201115	-109.4532217	03/11/2017	22:47:19
T56	-27.2010233	-109.4532733	03/11/2017	22:51:31
T56	-27.2011283	-109.453235	03/11/2017	22:55:43
T56	-27.2011467	-109.45323	03/11/2017	22:59:55
T56	-27.2011167	-109.453225	03/11/2017	23:04:07
T56	-27.2011517	-109.45322	03/11/2017	23:08:19
T56	-27.2011283	-109.453225	03/11/2017	23:12:31
T56	-27.2011267	-109.4532217	03/11/2017	23:16:43
T56	-27.2011217	-109.4532683	03/11/2017	23:20:55
T56	-27.2011033	-109.45323	03/11/2017	23:25:07
T56	-27.20113	-109.4532167	03/11/2017	23:29:19
T56	-27.2011067	-109.453235	03/11/2017	23:33:54
T56	-27.201115	-109.4532467	03/11/2017	23:38:07
T56	-27.201075	-109.4532233	03/11/2017	23:42:20
T56	-27.2011333	-109.4532583	03/11/2017	23:46:32
T56	-27.20109	-109.4532683	03/11/2017	23:50:43
T56	-27.20108	-109.4532583	03/11/2017	23:54:55
T56	-27.201085	-109.453275	03/11/2017	23:59:07
T56	-27.2010967	-109.4532233	04/11/2017	00:03:19
T56	-27.2010683	-109.453195	04/11/2017	00:07:31
T56	-27.2010833	-109.4532033	04/11/2017	00:11:43
T56	-27.2010667	-109.453205	04/11/2017	00:15:55
T56	-27.2010517	-109.4532067	04/11/2017	00:20:07
T56	-27.2010283	-109.453195	04/11/2017	00:24:20
T56	-27.201155	-109.45324	04/11/2017	00:28:31
T56	-27.20118	-109.4532433	04/11/2017	00:32:44
T56	-27.2011967	-109.4532583	04/11/2017	00:36:57
T56	-27.2012383	-109.4532783	04/11/2017	00:41:08
T56	-27.20117	-109.4532783	04/11/2017	00:45:20
T56	-27.2011633	-109.4533117	04/11/2017	00:49:31
T56	-27.2011483	-109.4532833	04/11/2017	00:53:43
T56	-27.2012083	-109.4532617	04/11/2017	00:57:56
T56	-27.201085	-109.453295	04/11/2017	01:02:23
T56	-27.2010717	-109.45323	04/11/2017	01:06:37
T56	-27.20112	-109.4532733	04/11/2017	01:10:49
T56	-27.2013133	-109.4533333	04/11/2017	01:15:13
T56	-27.2010667	-109.4532783	04/11/2017	01:19:48
T56	-27.2011383	-109.4532267	04/11/2017	01:24:01
T56	-27.2011433	-109.4532083	04/11/2017	01:28:14
T56	-27.2011317	-109.4532267	04/11/2017	01:32:25
T56	-27.2010533	-109.4532833	04/11/2017	01:36:31
T56	-27.2010783	-109.4532683	04/11/2017	01:40:37
T56	-27.2010867	-109.453315	04/11/2017	01:44:44
T56	-27.201155	-109.4531883	04/11/2017	01:48:55
T56	-27.2011	-109.4532917	04/11/2017	01:53:00
T56	-27.2011217	-109.45321	04/11/2017	01:57:05
T56	-27.201105	-109.453335	04/11/2017	02:01:11
T56	-27.2010767	-109.4534283	04/11/2017	02:05:16
T56	-27.2011133	-109.4533617	04/11/2017	02:09:21
T56	-27.201115	-109.4534433	04/11/2017	02:13:28
T56	-27.2011267	-109.4532717	04/11/2017	02:17:35
T56	-27.2011083	-109.4533933	04/11/2017	02:21:41
T56	-27.2011267	-109.4533367	04/11/2017	02:25:47
T56	-27.2011283	-109.4533967	04/11/2017	02:29:54
