Latitude,Longitude,DateGMT,TimeGMT
-27.201336,-109.452805,02/11/2017,23:02:43
-27.201366,-109.452698,02/11/2017,23:06:46
-27.201191,-109.452797,02/11/2017,23:10:49
-27.201183,-109.452805,02/11/2017,23:14:52
-27.201237,-109.452789,02/11/2017,23:18:55
-27.201157,-109.452805,02/11/2017,23:22:58
-27.201216,-109.452682,02/11/2017,23:27:01
-27.201231,-109.452705,02/11/2017,23:31:04
-27.201181,-109.452705,02/11/2017,23:35:07
-27.201145,-109.452705,02/11/2017,23:39:10
-27.201143,-109.452759,02/11/2017,23:43:13
-27.20118,-109.452744,02/11/2017,23:47:15
-27.201202,-109.452766,02/11/2017,23:51:17
-27.201178,-109.452721,02/11/2017,23:55:20
-27.201239,-109.452698,02/11/2017,23:59:22
-27.201134,-109.452812,03/11/2017,00:03:25
-27.201153,-109.452797,03/11/2017,00:07:28
-27.201099,-109.452843,03/11/2017,00:11:31
-27.201113,-109.452843,03/11/2017,00:15:35
-27.201109,-109.452835,03/11/2017,00:19:39
-27.20109,-109.452843,03/11/2017,00:23:43
-27.201113,-109.452896,03/11/2017,00:27:46
-27.201097,-109.452873,03/11/2017,00:31:50
-27.201143,-109.452873,03/11/2017,00:35:53
-27.201099,-109.452965,03/11/2017,00:39:55
-27.201105,-109.45295,03/11/2017,00:43:58
-27.201044,-109.452934,03/11/2017,00:48:01
-27.201048,-109.452927,03/11/2017,00:52:04
-27.201,-109.452888,03/11/2017,00:56:06
-27.200994,-109.452942,03/11/2017,01:00:08
-27.201012,-109.452934,03/11/2017,01:04:10
-27.201044,-109.452896,03/11/2017,01:08:13
-27.200993,-109.45298,03/11/2017,01:12:16
-27.200991,-109.452934,03/11/2017,01:16:18
-27.201002,-109.45298,03/11/2017,01:20:21
-27.201,-109.452957,03/11/2017,01:24:24
-27.201014,-109.452957,03/11/2017,01:28:26
-27.201015,-109.452942,03/11/2017,01:32:29
-27.200974,-109.452972,03/11/2017,01:36:31
-27.201036,-109.452942,03/11/2017,01:40:33
-27.200979,-109.452995,03/11/2017,01:44:35
-27.20101,-109.453026,03/11/2017,01:48:38
-27.201036,-109.452995,03/11/2017,01:52:41
-27.201033,-109.453026,03/11/2017,01:56:44
-27.201059,-109.45298,03/11/2017,02:00:46
-27.201187,-109.45282,03/11/2017,02:04:48
-27.201185,-109.452927,03/11/2017,02:08:50
-27.201235,-109.452995,03/11/2017,02:12:52
-27.201212,-109.452995,03/11/2017,02:16:54
-27.201323,-109.453064,03/11/2017,02:20:56
-27.201221,-109.453011,03/11/2017,02:24:58
-27.201338,-109.453125,03/11/2017,02:29:00
-27.201242,-109.452957,03/11/2017,02:33:03
-27.2012,-109.452995,03/11/2017,02:37:06
-27.201191,-109.452988,03/11/2017,02:41:09
-27.201202,-109.45295,03/11/2017,02:45:12
-27.201242,-109.453011,03/11/2017,02:49:15
-27.201244,-109.453056,03/11/2017,02:53:18
-27.201242,-109.453056,03/11/2017,02:57:21
-27.201237,-109.453072,03/11/2017,03:01:24
-27.201204,-109.452919,03/11/2017,03:05:26
-27.20116,-109.452911,03/11/2017,03:09:28
-27.20112,-109.452934,03/11/2017,03:13:30
-27.20104,-109.452866,03/11/2017,03:17:32
-27.2012,-109.452858,03/11/2017,03:21:34
-27.201189,-109.452888,03/11/2017,03:25:37
-27.201202,-109.452873,03/11/2017,03:29:40
-27.201223,-109.452866,03/11/2017,03:33:43
-27.201231,-109.452835,03/11/2017,03:37:46
-27.2012,-109.452789,03/11/2017,03:41:50
-27.201191,-109.452759,03/11/2017,03:45:53
-27.201151,-109.452873,03/11/2017,03:49:55
-27.201153,-109.452888,03/11/2017,03:53:58
-27.201063,-109.452904,03/11/2017,03:58:00
-27.200985,-109.452866,03/11/2017,04:02:02
-27.20125,-109.452896,03/11/2017,04:06:07
-27.201073,-109.452866,03/11/2017,04:10:09
-27.201204,-109.452797,03/11/2017,04:14:11
-27.201111,-109.452835,03/11/2017,04:18:13
-27.201134,-109.452866,03/11/2017,04:22:15
-27.201227,-109.452797,03/11/2017,04:26:17
-27.201374,-109.452866,03/11/2017,04:30:19
-27.201,-109.45285,03/11/2017,04:34:21
-27.201237,-109.452789,03/11/2017,04:38:23
-27.201208,-109.452797,03/11/2017,04:42:25
-27.201546,-109.452744,03/11/2017,04:46:27
-27.201469,-109.452888,03/11/2017,04:50:29
-27.20149,-109.452827,03/11/2017,04:54:31
-27.201553,-109.45295,03/11/2017,04:58:33
-27.201254,-109.452888,03/11/2017,05:02:35
-27.201345,-109.452827,03/11/2017,05:06:37
-27.201168,-109.45285,03/11/2017,05:10:39
-27.201178,-109.452881,03/11/2017,05:14:41
-27.201347,-109.45295,03/11/2017,05:18:47
-27.201147,-109.452866,03/11/2017,05:22:50
-27.201239,-109.45285,03/11/2017,05:26:54
-27.201235,-109.45285,03/11/2017,05:30:59
-27.201187,-109.45285,03/11/2017,05:35:02
-27.201263,-109.452827,03/11/2017,05:39:06
-27.20125,-109.452827,03/11/2017,05:43:09
-27.201239,-109.452766,03/11/2017,05:47:12
-27.201281,-109.452751,03/11/2017,05:51:15
-27.201298,-109.452797,03/11/2017,05:55:17
-27.201242,-109.452667,03/11/2017,05:59:19
-27.201218,-109.452614,03/11/2017,06:03:21
-27.201248,-109.452484,03/11/2017,06:07:24
-27.20109,-109.452538,03/11/2017,06:11:27
-27.20126,-109.452698,03/11/2017,06:15:29
-27.201265,-109.452637,03/11/2017,06:19:31
-27.201258,-109.452919,03/11/2017,06:23:33
-27.201262,-109.452866,03/11/2017,06:27:37
-27.201286,-109.45295,03/11/2017,06:31:40
-27.201376,-109.452721,03/11/2017,06:35:42
-27.201323,-109.452789,03/11/2017,06:39:45
-27.201336,-109.452919,03/11/2017,06:43:48
-27.201525,-109.453026,03/11/2017,06:47:50
-27.201542,-109.453049,03/11/2017,06:51:52
-27.201529,-109.452988,03/11/2017,06:55:55
-27.201372,-109.452721,03/11/2017,07:00:01
-27.201359,-109.452843,03/11/2017,07:04:04
-27.201338,-109.452721,03/11/2017,07:08:07
-27.201328,-109.452766,03/11/2017,07:12:11
-27.20138,-109.452744,03/11/2017,07:16:14
-27.201296,-109.452484,03/11/2017,07:20:16
-27.201206,-109.452599,03/11/2017,07:24:22
-27.201176,-109.452515,03/11/2017,07:28:24
-27.201139,-109.452477,03/11/2017,07:32:26
-27.201345,-109.452682,03/11/2017,07:36:30
-27.201241,-109.45253,03/11/2017,07:40:34
-27.201221,-109.452599,03/11/2017,07:44:39
-27.20113,-109.452499,03/11/2017,07:48:43
-27.201183,-109.452553,03/11/2017,07:52:47
-27.201246,-109.452522,03/11/2017,07:56:51
-27.201046,-109.452454,03/11/2017,08:00:56
-27.201044,-109.452454,03/11/2017,08:05:02
-27.201014,-109.452415,03/11/2017,08:09:06
-27.201077,-109.452469,03/11/2017,08:13:12
-27.201063,-109.452454,03/11/2017,08:17:18
-27.201124,-109.452599,03/11/2017,08:21:23
-27.201214,-109.452705,03/11/2017,08:25:27
-27.201117,-109.452675,03/11/2017,08:29:32
-27.201122,-109.452492,03/11/2017,08:33:40
-27.201004,-109.452332,03/11/2017,08:37:45
-27.201281,-109.452362,03/11/2017,08:41:51
-27.20108,-109.452393,03/11/2017,08:46:00
-27.201096,-109.452316,03/11/2017,08:50:08
-27.201036,-109.452354,03/11/2017,08:54:16
-27.200953,-109.452286,03/11/2017,08:58:26
-27.200941,-109.452286,03/11/2017,09:02:37
-27.200991,-109.452301,03/11/2017,09:06:48
-27.200989,-109.452324,03/11/2017,09:10:59
-27.201008,-109.452278,03/11/2017,09:15:11
-27.200979,-109.452385,03/11/2017,09:19:22
-27.201025,-109.452309,03/11/2017,09:23:32
-27.201025,-109.452377,03/11/2017,09:27:44
-27.200848,-109.452507,03/11/2017,09:31:56
-27.200855,-109.452644,03/11/2017,09:36:09
-27.200874,-109.452553,03/11/2017,09:40:23
-27.200809,-109.452606,03/11/2017,09:44:37
-27.200819,-109.452705,03/11/2017,09:48:51
-27.200777,-109.452606,03/11/2017,09:53:05
-27.200871,-109.452675,03/11/2017,09:57:19
-27.200886,-109.452713,03/11/2017,10:01:33
-27.200829,-109.452721,03/11/2017,10:05:47
-27.20085,-109.452713,03/11/2017,10:10:03
-27.200768,-109.452713,03/11/2017,10:14:20
-27.200819,-109.452721,03/11/2017,10:18:38
-27.200863,-109.452728,03/11/2017,10:22:55
-27.200821,-109.452721,03/11/2017,10:27:12
-27.200743,-109.452759,03/11/2017,10:31:28
-27.200747,-109.452782,03/11/2017,10:35:43
-27.200911,-109.452698,03/11/2017,10:39:57
-27.20079,-109.452766,03/11/2017,10:44:11
-27.200874,-109.452713,03/11/2017,10:48:25
-27.200802,-109.452728,03/11/2017,10:52:41
-27.200794,-109.452644,03/11/2017,10:56:56
-27.201229,-109.452774,03/11/2017,11:01:32
-27.201233,-109.452774,03/11/2017,11:05:47
-27.201216,-109.452782,03/11/2017,11:10:02
-27.201233,-109.452782,03/11/2017,11:14:17
-27.201229,-109.452774,03/11/2017,11:18:32
-27.201227,-109.452782,03/11/2017,11:22:47
-27.201267,-109.452782,03/11/2017,11:27:02
-27.201275,-109.452782,03/11/2017,11:31:17
-27.201288,-109.452797,03/11/2017,11:35:32
-27.201283,-109.452805,03/11/2017,11:39:47
-27.199856,-109.4533,03/11/2017,11:44:02
-27.196207,-109.455101,03/11/2017,11:48:22
-27.188383,-109.455994,03/11/2017,11:52:25
-27.166327,-109.462158,03/11/2017,11:56:29
-27.144413,-109.450478,03/11/2017,12:00:33
-27.124666,-109.436951,03/11/2017,12:04:38
-27.102722,-109.42836,03/11/2017,12:08:44
-27.089163,-109.430367,03/11/2017,12:12:52
-27.073227,-109.413467,03/11/2017,12:16:59
-27.077549,-109.408234,03/11/2017,12:21:04
-27.068956,-109.403687,03/11/2017,12:25:08
-27.06584,-109.408752,03/11/2017,12:29:13
-27.071579,-109.418823,03/11/2017,12:33:18
-27.071409,-109.418259,03/11/2017,12:37:23
-27.075153,-109.409958,03/11/2017,12:41:27
-27.062256,-109.401184,03/11/2017,12:45:31
-27.046146,-109.380493,03/11/2017,12:49:35
-27.045475,-109.380226,03/11/2017,12:53:38
-27.04314,-109.37645,03/11/2017,12:57:43
-27.051109,-109.398209,03/11/2017,13:01:47
-27.076641,-109.418182,03/11/2017,13:05:52
-27.108608,-109.435204,03/11/2017,13:09:58
-27.141443,-109.449158,03/11/2017,13:14:04
-27.179712,-109.455574,03/11/2017,13:18:10
-27.200726,-109.452652,03/11/2017,13:22:15
-27.201618,-109.451775,03/11/2017,13:26:24
-27.201595,-109.451813,03/11/2017,13:30:38
-27.201548,-109.451927,03/11/2017,13:34:53
-27.201509,-109.451889,03/11/2017,13:39:11
-27.201483,-109.452049,03/11/2017,13:43:29
-27.201448,-109.452202,03/11/2017,13:47:47
-27.20142,-109.452103,03/11/2017,13:52:06
-27.201349,-109.45224,03/11/2017,13:56:32
-27.201286,-109.452293,03/11/2017,14:00:58
-27.201305,-109.4524,03/11/2017,14:05:23
-27.201256,-109.452461,03/11/2017,14:09:46
-27.201244,-109.452515,03/11/2017,14:14:10
-27.20121,-109.452553,03/11/2017,14:18:32
-27.201263,-109.452698,03/11/2017,14:22:56
-27.201157,-109.452599,03/11/2017,14:27:20
-27.20125,-109.452805,03/11/2017,14:31:46
-27.201216,-109.452805,03/11/2017,14:36:30
-27.20125,-109.452782,03/11/2017,14:41:30
-27.201246,-109.452797,03/11/2017,14:45:42
-27.201233,-109.452766,03/11/2017,14:49:54
-27.201252,-109.452789,03/11/2017,14:54:07
-27.20126,-109.452789,03/11/2017,14:58:21
-27.201237,-109.452774,03/11/2017,15:02:35
-27.201233,-109.452766,03/11/2017,15:06:50
-27.201242,-109.452774,03/11/2017,15:11:06
-27.201231,-109.452759,03/11/2017,15:15:22
-27.201239,-109.452782,03/11/2017,15:19:40
-27.201197,-109.452713,03/11/2017,15:24:00
-27.201138,-109.452599,03/11/2017,15:28:16
-27.201241,-109.452789,03/11/2017,15:32:33
-27.201239,-109.452766,03/11/2017,15:37:00
-27.201237,-109.45282,03/11/2017,15:41:13
-27.201241,-109.452782,03/11/2017,15:45:24
-27.201242,-109.452744,03/11/2017,15:49:35
-27.20125,-109.452812,03/11/2017,15:53:45
-27.201246,-109.452797,03/11/2017,15:57:55
-27.201229,-109.45285,03/11/2017,16:02:05
-27.201241,-109.452805,03/11/2017,16:06:15
-27.201223,-109.452835,03/11/2017,16:10:25
-27.201227,-109.452805,03/11/2017,16:14:35
-27.201223,-109.452805,03/11/2017,16:18:44
-27.201241,-109.452789,03/11/2017,16:22:55
-27.201216,-109.452782,03/11/2017,16:27:06
-27.201223,-109.452835,03/11/2017,16:31:21
-27.201241,-109.452843,03/11/2017,16:35:37
-27.20121,-109.452789,03/11/2017,16:39:53
-27.2012,-109.452805,03/11/2017,16:44:27
-27.20137,-109.452568,03/11/2017,16:48:59
-27.201342,-109.452644,03/11/2017,16:53:30
-27.201214,-109.452766,03/11/2017,16:57:45
-27.201326,-109.452835,03/11/2017,17:01:57
-27.201283,-109.452835,03/11/2017,17:06:08
-27.201288,-109.452805,03/11/2017,17:10:19
-27.2013,-109.452866,03/11/2017,17:14:29
-27.201296,-109.452812,03/11/2017,17:18:39
-27.201309,-109.45282,03/11/2017,17:22:49
-27.201342,-109.452827,03/11/2017,17:26:59
-27.201302,-109.452812,03/11/2017,17:31:09
-27.201225,-109.452782,03/11/2017,17:35:18
-27.201286,-109.452759,03/11/2017,17:39:27
-27.201283,-109.452774,03/11/2017,17:43:35
-27.201244,-109.452766,03/11/2017,17:47:43
-27.201288,-109.452751,03/11/2017,17:51:52
-27.201298,-109.452736,03/11/2017,17:56:01
-27.201258,-109.452766,03/11/2017,18:00:10
-27.201283,-109.452789,03/11/2017,18:04:19
-27.201294,-109.452797,03/11/2017,18:08:29
-27.201267,-109.452744,03/11/2017,18:12:40
-27.201317,-109.45269,03/11/2017,18:16:51
-27.201237,-109.452797,03/11/2017,18:21:02
-27.201267,-109.452736,03/11/2017,18:25:13
-27.201277,-109.452736,03/11/2017,18:29:24
-27.201292,-109.452728,03/11/2017,18:33:36
-27.201216,-109.452759,03/11/2017,18:37:46
-27.201223,-109.452774,03/11/2017,18:41:55
-27.201218,-109.452759,03/11/2017,18:46:04
-27.201208,-109.452782,03/11/2017,18:50:12
-27.201225,-109.452782,03/11/2017,18:54:20
-27.201223,-109.452759,03/11/2017,18:58:28
-27.201248,-109.45282,03/11/2017,19:03:03
-27.201271,-109.45285,03/11/2017,19:07:11
-27.201237,-109.45285,03/11/2017,19:11:18
-27.201263,-109.45282,03/11/2017,19:15:25
-27.201309,-109.452797,03/11/2017,19:19:31
-27.201233,-109.452843,03/11/2017,19:23:37
-27.201244,-109.45282,03/11/2017,19:27:43
-27.201302,-109.452782,03/11/2017,19:31:49
-27.201225,-109.452812,03/11/2017,19:35:54
-27.201252,-109.452766,03/11/2017,19:40:00
-27.201265,-109.452797,03/11/2017,19:44:05
-27.201309,-109.452774,03/11/2017,19:48:10
-27.201311,-109.452782,03/11/2017,19:52:15
-27.201263,-109.452736,03/11/2017,19:56:20
-27.201256,-109.45282,03/11/2017,20:00:25
-27.201275,-109.452835,03/11/2017,20:04:30
-27.201242,-109.452866,03/11/2017,20:08:35
-27.201275,-109.45282,03/11/2017,20:12:40
-27.201269,-109.452835,03/11/2017,20:16:44
-27.20126,-109.45285,03/11/2017,20:20:49
-27.20126,-109.452858,03/11/2017,20:24:53
-27.201286,-109.452812,03/11/2017,20:28:57
-27.201292,-109.452782,03/11/2017,20:33:01
-27.201271,-109.452805,03/11/2017,20:37:06
-27.201263,-109.452751,03/11/2017,20:41:11
-27.201246,-109.452751,03/11/2017,20:45:17
-27.20126,-109.452713,03/11/2017,20:49:23
-27.201235,-109.452843,03/11/2017,20:53:29
-27.201258,-109.452782,03/11/2017,20:57:34
-27.201244,-109.452827,03/11/2017,21:01:39
-27.201262,-109.452759,03/11/2017,21:05:47
-27.201262,-109.452812,03/11/2017,21:09:51
-27.20125,-109.452789,03/11/2017,21:14:00
-27.201252,-109.45285,03/11/2017,21:18:12
-27.20121,-109.45282,03/11/2017,21:22:27
-27.201204,-109.452904,03/11/2017,21:26:37
-27.201204,-109.45282,03/11/2017,21:30:51
-27.201229,-109.452721,03/11/2017,21:35:03
-27.201246,-109.45269,03/11/2017,21:39:17
-27.201239,-109.452721,03/11/2017,21:43:30
-27.201239,-109.452736,03/11/2017,21:47:42
-27.201252,-109.452782,03/11/2017,21:51:57
-27.201235,-109.452782,03/11/2017,21:56:15
-27.201195,-109.452843,03/11/2017,22:00:31
-27.201221,-109.452766,03/11/2017,22:05:02
-27.201225,-109.452782,03/11/2017,22:09:51
-27.201233,-109.452751,03/11/2017,22:13:55
-27.201239,-109.452736,03/11/2017,22:17:59
-27.201225,-109.452744,03/11/2017,22:22:03
-27.20125,-109.452759,03/11/2017,22:26:06
-27.201233,-109.452736,03/11/2017,22:30:09
-27.201273,-109.452721,03/11/2017,22:34:12
-27.201221,-109.452736,03/11/2017,22:38:15
-27.201221,-109.452728,03/11/2017,22:42:18
-27.201225,-109.452759,03/11/2017,22:46:21
-27.201225,-109.452736,03/11/2017,22:50:24
-27.201216,-109.452751,03/11/2017,22:54:27
-27.201223,-109.452744,03/11/2017,22:58:30
-27.201212,-109.452728,03/11/2017,23:02:33
-27.201229,-109.452774,03/11/2017,23:06:36
-27.201221,-109.452774,03/11/2017,23:10:39
-27.2012,-109.452751,03/11/2017,23:14:42
-27.20125,-109.452751,03/11/2017,23:18:45
-27.201246,-109.452759,03/11/2017,23:22:48
-27.201242,-109.452812,03/11/2017,23:26:51
-27.201239,-109.452766,03/11/2017,23:30:54
-27.201233,-109.452759,03/11/2017,23:34:57
-27.201242,-109.452759,03/11/2017,23:39:00
-27.201244,-109.452766,03/11/2017,23:43:03
-27.201229,-109.452751,03/11/2017,23:47:06
-27.201193,-109.452759,03/11/2017,23:51:08
-27.201241,-109.452774,03/11/2017,23:55:10
-27.201225,-109.452759,03/11/2017,23:59:12
-27.201197,-109.452751,04/11/2017,00:03:14
-27.201292,-109.452827,04/11/2017,00:07:16
-27.201197,-109.452751,04/11/2017,00:11:18
-27.201122,-109.452744,04/11/2017,00:15:26
-27.20113,-109.452759,04/11/2017,00:19:34
-27.20117,-109.452728,04/11/2017,00:23:37
-27.201195,-109.452774,04/11/2017,00:27:46
-27.201174,-109.452827,04/11/2017,00:31:49
-27.20117,-109.452797,04/11/2017,00:35:51
-27.201134,-109.452736,04/11/2017,00:39:55
-27.201162,-109.45282,04/11/2017,00:43:59
-27.201218,-109.452789,04/11/2017,00:48:03
-27.201178,-109.452751,04/11/2017,00:52:11
-27.201195,-109.452736,04/11/2017,00:56:14
-27.201218,-109.452744,04/11/2017,01:00:51
-27.201235,-109.452759,04/11/2017,01:04:54
-27.201223,-109.452751,04/11/2017,01:08:56
-27.201223,-109.452766,04/11/2017,01:12:58
-27.20122,-109.452744,04/11/2017,01:17:00
-27.201206,-109.452751,04/11/2017,01:21:02
-27.201237,-109.452782,04/11/2017,01:25:04
-27.20121,-109.452774,04/11/2017,01:29:06
-27.201242,-109.452759,04/11/2017,01:33:08
-27.201218,-109.452797,04/11/2017,01:37:10
-27.201208,-109.452774,04/11/2017,01:41:12
-27.201225,-109.452805,04/11/2017,01:45:14
-27.201246,-109.452774,04/11/2017,01:49:16
-27.201241,-109.452805,04/11/2017,01:53:18
-27.201216,-109.452805,04/11/2017,01:57:20
-27.201242,-109.452766,04/11/2017,02:01:22
-27.201206,-109.452805,04/11/2017,02:05:24
-27.201233,-109.45282,04/11/2017,02:09:26
-27.201241,-109.452782,04/11/2017,02:13:28
-27.20125,-109.45282,04/11/2017,02:17:30
-27.201235,-109.452797,04/11/2017,02:21:32
-27.201248,-109.452789,04/11/2017,02:25:34
-27.201252,-109.452766,04/11/2017,02:29:36
-27.201241,-109.452782,04/11/2017,02:33:38
-27.201221,-109.452789,04/11/2017,02:37:40
-27.201216,-109.452782,04/11/2017,02:41:42
-27.201223,-109.452789,04/11/2017,02:45:44
-27.201223,-109.452782,04/11/2017,02:49:46
-27.201233,-109.452728,04/11/2017,02:53:48
-27.201193,-109.452675,04/11/2017,02:57:50
-27.201206,-109.452713,04/11/2017,03:01:52
-27.201237,-109.452759,04/11/2017,03:05:54
-27.201189,-109.452713,04/11/2017,03:09:56
-27.201206,-109.452721,04/11/2017,03:13:58
-27.201166,-109.45269,04/11/2017,03:18:00
-27.201225,-109.452774,04/11/2017,03:22:03
-27.201191,-109.452698,04/11/2017,03:26:07
-27.201197,-109.452721,04/11/2017,03:30:10
-27.201202,-109.452728,04/11/2017,03:34:14
-27.201229,-109.452766,04/11/2017,03:38:18
-27.201166,-109.45266,04/11/2017,03:42:21
-27.20122,-109.452774,04/11/2017,03:46:25
-27.201134,-109.452583,04/11/2017,03:50:40
-27.201242,-109.452782,04/11/2017,03:55:00
-27.201269,-109.452789,04/11/2017,03:59:03
-27.201265,-109.452805,04/11/2017,04:03:05
-27.201248,-109.452827,04/11/2017,04:07:07
-27.201256,-109.452812,04/11/2017,04:11:09
-27.201265,-109.452766,04/11/2017,04:15:11
-27.201248,-109.452774,04/11/2017,04:19:13
-27.201227,-109.452805,04/11/2017,04:23:15
-27.201244,-109.452789,04/11/2017,04:27:17
-27.20125,-109.452797,04/11/2017,04:31:19
-27.201252,-109.452805,04/11/2017,04:35:21
-27.201244,-109.452835,04/11/2017,04:39:24
-27.201317,-109.45282,04/11/2017,04:43:26
-27.201239,-109.452835,04/11/2017,04:47:28
-27.201231,-109.452812,04/11/2017,04:51:30
-27.201202,-109.45282,04/11/2017,04:55:32
-27.201227,-109.452805,04/11/2017,04:59:34
-27.201241,-109.452805,04/11/2017,05:03:36
-27.201242,-109.452812,04/11/2017,05:07:38
-27.201204,-109.452827,04/11/2017,05:11:40
-27.201254,-109.452789,04/11/2017,05:15:42
-27.201242,-109.452835,04/11/2017,05:19:44
-27.201258,-109.452812,04/11/2017,05:23:46
-27.201246,-109.452797,04/11/2017,05:27:48
-27.201237,-109.452812,04/11/2017,05:31:50
-27.201258,-109.452766,04/11/2017,05:35:52
-27.201269,-109.452797,04/11/2017,05:39:55
-27.201244,-109.452759,04/11/2017,05:43:57
-27.201244,-109.452805,04/11/2017,05:47:59
-27.201229,-109.452766,04/11/2017,05:52:01
-27.201256,-109.452797,04/11/2017,05:56:03
-27.201248,-109.452812,04/11/2017,06:00:05
-27.201271,-109.452835,04/11/2017,06:04:07
-27.201288,-109.452835,04/11/2017,06:08:08
-27.201231,-109.452812,04/11/2017,06:12:11
-27.201265,-109.452866,04/11/2017,06:16:13
-27.201254,-109.452843,04/11/2017,06:20:16
-27.201286,-109.452858,04/11/2017,06:24:20
-27.201286,-109.452873,04/11/2017,06:28:23
-27.201225,-109.452728,04/11/2017,06:32:27
-27.201216,-109.452721,04/11/2017,06:36:29
-27.201242,-109.452805,04/11/2017,06:40:31
-27.201323,-109.452896,04/11/2017,06:44:34
-27.201262,-109.452896,04/11/2017,06:48:36
-27.201225,-109.452721,04/11/2017,06:52:38
-27.201218,-109.452744,04/11/2017,06:56:41
-27.201258,-109.452797,04/11/2017,07:01:02
-27.201263,-109.452797,04/11/2017,07:05:05
-27.201277,-109.45282,04/11/2017,07:09:07
-27.201256,-109.452805,04/11/2017,07:13:09
-27.201281,-109.452782,04/11/2017,07:17:11
-27.201254,-109.45285,04/11/2017,07:21:13
-27.201267,-109.452835,04/11/2017,07:25:15
-27.201273,-109.452812,04/11/2017,07:29:17
-27.201275,-109.452805,04/11/2017,07:33:19
-27.199312,-109.451469,04/11/2017,07:37:21
-27.197016,-109.456589,04/11/2017,07:41:24
-27.197012,-109.454727,04/11/2017,07:45:26
-27.179096,-109.453178,04/11/2017,07:49:28
-27.158274,-109.452927,04/11/2017,07:53:30
-27.147551,-109.456032,04/11/2017,07:57:32
-27.153145,-109.463501,04/11/2017,08:01:34
-27.153891,-109.464561,04/11/2017,08:05:36
-27.151106,-109.457771,04/11/2017,08:09:38
-27.148069,-109.454254,04/11/2017,08:13:40
-27.146513,-109.453506,04/11/2017,08:17:42
-27.145926,-109.449951,04/11/2017,08:21:45
-27.141487,-109.450035,04/11/2017,08:25:48
-27.13331,-109.444656,04/11/2017,08:29:52
-27.13241,-109.446976,04/11/2017,08:33:55
-27.133165,-109.447845,04/11/2017,08:38:02
-27.133434,-109.449425,04/11/2017,08:42:05
-27.13323,-109.451431,04/11/2017,08:46:08
-27.132772,-109.453201,04/11/2017,08:50:11
-27.131481,-109.454597,04/11/2017,08:54:15
