ID	 Latitude	 Longitude	DateGMT	TimeGMT
T64	-27.2012267	-109.45268	24/11/2017	20:03:18
T64	-27.2009417	-109.4526167	24/11/2017	20:07:22
T64	-27.2007533	-109.4525383	24/11/2017	20:11:26
T64	-27.2012667	-109.4525783	24/11/2017	20:15:30
T64	-27.2012133	-109.4526517	24/11/2017	20:19:34
T64	-27.201215	-109.45255	24/11/2017	20:23:39
T64	-27.2011983	-109.4525883	24/11/2017	20:27:44
T64	-27.2012533	-109.4525983	24/11/2017	20:31:50
T64	-27.2012117	-109.4525467	24/11/2017	20:35:55
T64	-27.2016133	-109.4525917	24/11/2017	20:40:01
T64	-27.2011383	-109.4526317	24/11/2017	20:44:07
T64	-27.201255	-109.45253	24/11/2017	20:48:15
T64	-27.20111	-109.4526367	24/11/2017	20:52:25
T64	-27.20121	-109.45257	24/11/2017	20:56:37
T64	-27.20112	-109.4526	24/11/2017	21:00:42
T64	-27.2010417	-109.4526417	24/11/2017	21:04:47
T64	-27.2009733	-109.4528133	24/11/2017	21:08:54
T64	-27.2010067	-109.452735	24/11/2017	21:13:01
T64	-27.201085	-109.4526533	24/11/2017	21:17:08
T64	-27.2010017	-109.4527983	24/11/2017	21:21:16
T64	-27.2010683	-109.45251	24/11/2017	21:25:27
T64	-27.2012	-109.4521667	24/11/2017	21:29:41
T64	-27.2012533	-109.4522733	24/11/2017	21:33:56
T64	-27.2012017	-109.45221	24/11/2017	21:38:01
T64	-27.2012467	-109.45222	24/11/2017	21:42:13
T64	-27.2012683	-109.4522333	24/11/2017	21:46:25
T64	-27.2013017	-109.4520783	24/11/2017	21:50:37
T64	-27.2012833	-109.45226	24/11/2017	21:54:50
T64	-27.2012717	-109.4525067	24/11/2017	21:59:08
T64	-27.201165	-109.452505	24/11/2017	22:03:30
T64	-27.2011567	-109.452555	24/11/2017	22:07:33
T64	-27.2007783	-109.452275	24/11/2017	22:11:44
T64	-27.2008683	-109.452355	24/11/2017	22:15:55
T64	-27.20092	-109.4523967	24/11/2017	22:20:07
T64	-27.2009517	-109.452405	24/11/2017	22:24:19
T64	-27.2009567	-109.4524383	24/11/2017	22:28:32
T64	-27.2012517	-109.4525233	24/11/2017	22:32:36
T64	-27.20118	-109.4525167	24/11/2017	22:36:39
T64	-27.20117	-109.4525083	24/11/2017	22:40:42
T64	-27.2012517	-109.4525283	24/11/2017	22:44:46
T64	-27.201275	-109.4525033	24/11/2017	22:48:49
T64	-27.2011683	-109.4525517	24/11/2017	22:52:52
T64	-27.2012283	-109.45253	24/11/2017	22:56:55
T64	-27.2012017	-109.4526	24/11/2017	23:00:59
T64	-27.20114	-109.4524517	24/11/2017	23:05:02
T64	-27.20122	-109.4526117	24/11/2017	23:09:05
T64	-27.2011967	-109.4526933	24/11/2017	23:13:08
T64	-27.2007267	-109.4529167	24/11/2017	23:17:12
T64	-27.2011467	-109.4527433	24/11/2017	23:21:15
T64	-27.2008733	-109.4528417	24/11/2017	23:25:18
T64	-27.2011133	-109.45262	24/11/2017	23:29:21
T64	-27.2010067	-109.4528917	24/11/2017	23:33:24
T64	-27.2010717	-109.452635	24/11/2017	23:37:38
T64	-27.2011033	-109.4526	24/11/2017	23:41:50
T64	-27.20111	-109.4525883	24/11/2017	23:46:02
T64	-27.2011033	-109.4525033	24/11/2017	23:50:14
T64	-27.201135	-109.45262	24/11/2017	23:54:26
T64	-27.2011383	-109.4526483	24/11/2017	23:58:38
T64	-27.2011333	-109.452615	25/11/2017	00:02:50
T64	-27.2011167	-109.4526467	25/11/2017	00:07:02
T64	-27.2011283	-109.4526283	25/11/2017	00:11:07
T64	-27.20114	-109.4526033	25/11/2017	00:15:12
T64	-27.201125	-109.45257	25/11/2017	00:19:17
T64	-27.201135	-109.4527017	25/11/2017	00:23:22
T64	-27.20114	-109.45261	25/11/2017	00:27:26
T64	-27.201135	-109.4526267	25/11/2017	00:31:31
T64	-27.2011433	-109.4526567	25/11/2017	00:35:36
T64	-27.2011683	-109.4527333	25/11/2017	00:39:41
T64	-27.201155	-109.4526283	25/11/2017	00:43:47
T64	-27.201155	-109.45261	25/11/2017	00:47:52
T64	-27.2011617	-109.4527317	25/11/2017	00:51:58
T64	-27.2011667	-109.4526483	25/11/2017	00:56:03
T64	-27.2011667	-109.4526883	25/11/2017	01:00:10
T64	-27.2011983	-109.4526883	25/11/2017	01:04:16
T64	-27.2011967	-109.4526583	25/11/2017	01:08:23
T64	-27.2012117	-109.4528633	25/11/2017	01:12:31
T64	-27.201235	-109.4523467	25/11/2017	01:16:43
T64	-27.2012083	-109.452435	25/11/2017	01:21:16
T64	-27.2012783	-109.45309	25/11/2017	01:25:47
T64	-27.201175	-109.45247	25/11/2017	01:30:25
T64	-27.2011733	-109.4525117	25/11/2017	01:34:29
T64	-27.2011417	-109.452585	25/11/2017	01:38:35
T64	-27.2011367	-109.4525483	25/11/2017	01:42:40
T64	-27.2011367	-109.45255	25/11/2017	01:46:44
T64	-27.2011467	-109.452535	25/11/2017	01:50:49
T64	-27.2011083	-109.452485	25/11/2017	01:54:53
T64	-27.20124	-109.4526333	25/11/2017	01:58:56
T64	-27.2011633	-109.4525917	25/11/2017	02:02:59
T64	-27.2011467	-109.45253	25/11/2017	02:07:03
T64	-27.201175	-109.4525617	25/11/2017	02:11:06
T64	-27.2011567	-109.452505	25/11/2017	02:15:10
T64	-27.2011517	-109.4525733	25/11/2017	02:19:17
T64	-27.201035	-109.4524033	25/11/2017	02:23:21
T64	-27.2012267	-109.4526367	25/11/2017	02:27:25
T64	-27.20168	-109.45198	25/11/2017	02:31:28
T64	-27.2010167	-109.4526583	25/11/2017	02:35:31
T64	-27.2010933	-109.45267	25/11/2017	02:39:34
T64	-27.2011633	-109.452525	25/11/2017	02:43:37
T64	-27.2014217	-109.4523	25/11/2017	02:47:41
T64	-27.20116	-109.452555	25/11/2017	02:51:44
T64	-27.2010883	-109.45258	25/11/2017	02:55:47
T64	-27.202335	-109.451605	25/11/2017	03:00:01
T64	-27.2013067	-109.4525033	25/11/2017	03:04:12
T64	-27.2011733	-109.4526033	25/11/2017	03:08:20
T64	-27.2011133	-109.4525917	25/11/2017	03:12:24
T64	-27.2012167	-109.4525783	25/11/2017	03:16:38
T64	-27.2011867	-109.452575	25/11/2017	03:20:53
T64	-27.2011317	-109.45263	25/11/2017	03:25:08
T64	-27.20124	-109.4526167	25/11/2017	03:29:12
T64	-27.2012433	-109.452635	25/11/2017	03:33:19
T64	-27.20119	-109.4526367	25/11/2017	03:37:25
T64	-27.2011783	-109.4526117	25/11/2017	03:41:31
T64	-27.201145	-109.4524583	25/11/2017	03:45:36
T64	-27.2011167	-109.4523683	25/11/2017	03:49:41
T64	-27.201185	-109.4524733	25/11/2017	03:53:46
T64	-27.2011783	-109.4524817	25/11/2017	03:57:51
T64	-27.20114	-109.452455	25/11/2017	04:01:57
T64	-27.20116	-109.4524533	25/11/2017	04:06:02
T64	-27.2011533	-109.4524683	25/11/2017	04:10:07
T64	-27.2011383	-109.4524633	25/11/2017	04:14:12
T64	-27.2011467	-109.45255	25/11/2017	04:18:17
T64	-27.20114	-109.4525017	25/11/2017	04:22:24
T64	-27.2011833	-109.452525	25/11/2017	04:26:29
T64	-27.20117	-109.452485	25/11/2017	04:30:34
T64	-27.20144	-109.4534483	25/11/2017	04:34:49
T64	-27.2011417	-109.4524817	25/11/2017	04:38:55
T64	-27.2012683	-109.4530117	25/11/2017	04:43:07
T64	-27.2012633	-109.4529817	25/11/2017	04:47:12
T64	-27.2011683	-109.4524933	25/11/2017	04:51:17
T64	-27.2011567	-109.4526417	25/11/2017	04:55:22
T64	-27.201115	-109.4524967	25/11/2017	04:59:27
T64	-27.201175	-109.45261	25/11/2017	05:03:32
T64	-27.2009467	-109.45269	25/11/2017	05:07:38
T64	-27.2010783	-109.452705	25/11/2017	05:11:44
T64	-27.201115	-109.4525883	25/11/2017	05:15:48
T64	-27.2011333	-109.4526217	25/11/2017	05:19:55
T64	-27.2011267	-109.4526867	25/11/2017	05:23:59
T64	-27.2011317	-109.452635	25/11/2017	05:28:04
T64	-27.2011267	-109.45268	25/11/2017	05:32:10
T64	-27.2011167	-109.4526567	25/11/2017	05:36:15
T64	-27.2011467	-109.4526667	25/11/2017	05:40:25
T64	-27.20114	-109.45264	25/11/2017	05:44:32
T64	-27.2015767	-109.4525667	25/11/2017	05:48:43
T64	-27.2004067	-109.4527633	25/11/2017	05:52:54
T64	-27.2012	-109.4525133	25/11/2017	05:57:30
T64	-27.201045	-109.4525683	25/11/2017	06:01:36
T64	-27.2011067	-109.4525517	25/11/2017	06:05:40
T64	-27.2010883	-109.4525017	25/11/2017	06:09:45
T64	-27.2010133	-109.45258	25/11/2017	06:13:51
T64	-27.20108	-109.4525617	25/11/2017	06:17:57
T64	-27.201265	-109.4524667	25/11/2017	06:22:01
T64	-27.201165	-109.45258	25/11/2017	06:26:06
T64	-27.2012067	-109.4526767	25/11/2017	06:30:10
T64	-27.201145	-109.452515	25/11/2017	06:34:16
T64	-27.2011583	-109.4525267	25/11/2017	06:38:21
T64	-27.2010383	-109.452545	25/11/2017	06:42:27
T64	-27.2011033	-109.4525083	25/11/2017	06:46:33
T64	-27.2010533	-109.452445	25/11/2017	06:50:39
T64	-27.2010933	-109.4525	25/11/2017	06:54:44
T64	-27.2010583	-109.4524467	25/11/2017	06:58:49
T64	-27.201175	-109.4526483	25/11/2017	07:02:58
T64	-27.202245	-109.455185	25/11/2017	07:07:14
T64	-27.20097	-109.4523483	25/11/2017	07:11:18
T64	-27.2011867	-109.4525483	25/11/2017	07:15:24
T64	-27.2011133	-109.4524617	25/11/2017	07:19:32
T64	-27.2011967	-109.4525117	25/11/2017	07:23:37
T64	-27.201285	-109.452695	25/11/2017	07:27:44
T64	-27.2011667	-109.452465	25/11/2017	07:31:49
T64	-27.20085	-109.4523083	25/11/2017	07:36:01
T64	-27.2008117	-109.4520483	25/11/2017	07:40:05
T64	-27.200805	-109.4521133	25/11/2017	07:44:12
T64	-27.2005983	-109.45188	25/11/2017	07:48:26
T64	-27.2008183	-109.4521483	25/11/2017	07:52:31
T64	-27.2007783	-109.452105	25/11/2017	07:56:35
T64	-27.2008033	-109.4521383	25/11/2017	08:00:40
T64	-27.2008267	-109.4521517	25/11/2017	08:04:46
T64	-27.2008633	-109.4521583	25/11/2017	08:08:50
T64	-27.2008117	-109.4521617	25/11/2017	08:12:54
T64	-27.20087	-109.4521633	25/11/2017	08:16:58
T64	-27.2008417	-109.4521667	25/11/2017	08:21:03
T64	-27.2008367	-109.4521833	25/11/2017	08:25:07
T64	-27.20086	-109.4522183	25/11/2017	08:29:11
T64	-27.200875	-109.4522267	25/11/2017	08:33:15
T64	-27.200885	-109.45228	25/11/2017	08:37:20
T64	-27.2008967	-109.4523067	25/11/2017	08:41:24
T64	-27.20087	-109.45227	25/11/2017	08:45:28
T64	-27.2008667	-109.452165	25/11/2017	08:49:32
T64	-27.200895	-109.4522033	25/11/2017	08:53:37
T64	-27.2008867	-109.4522417	25/11/2017	08:57:41
T64	-27.2008983	-109.4521767	25/11/2017	09:01:45
T64	-27.2009983	-109.4523267	25/11/2017	09:05:49
T64	-27.20094	-109.452295	25/11/2017	09:09:54
T64	-27.200965	-109.45235	25/11/2017	09:13:58
T64	-27.2009617	-109.45232	25/11/2017	09:18:02
T64	-27.200995	-109.452375	25/11/2017	09:22:06
T64	-27.2009433	-109.45228	25/11/2017	09:26:11
T64	-27.2010267	-109.4523517	25/11/2017	09:30:15
T64	-27.2010417	-109.4523567	25/11/2017	09:34:19
T64	-27.20089	-109.452345	25/11/2017	09:38:24
T64	-27.200885	-109.4524267	25/11/2017	09:42:29
T64	-27.2009383	-109.452345	25/11/2017	09:46:33
T64	-27.2009717	-109.4524233	25/11/2017	09:50:37
T64	-27.2009267	-109.4524617	25/11/2017	09:54:41
T64	-27.2010033	-109.4525233	25/11/2017	09:58:46
T64	-27.20093	-109.4524717	25/11/2017	10:02:50
T64	-27.20089	-109.4524317	25/11/2017	10:06:54
T64	-27.200985	-109.4525583	25/11/2017	10:10:58
T64	-27.20096	-109.4525167	25/11/2017	10:15:03
T64	-27.200925	-109.4525533	25/11/2017	10:19:07
T64	-27.2008867	-109.452455	25/11/2017	10:23:11
T64	-27.200935	-109.452525	25/11/2017	10:27:15
T64	-27.20094	-109.4524633	25/11/2017	10:31:20
T64	-27.2009517	-109.452505	25/11/2017	10:35:24
T64	-27.2009817	-109.4524517	25/11/2017	10:39:28
T64	-27.2010033	-109.4524867	25/11/2017	10:43:32
T64	-27.2009283	-109.45251	25/11/2017	10:47:37
T64	-27.2010117	-109.45249	25/11/2017	10:51:41
T64	-27.2010583	-109.4524033	25/11/2017	10:55:45
T64	-27.2010583	-109.452425	25/11/2017	10:59:49
T64	-27.2010467	-109.4524417	25/11/2017	11:03:54
T64	-27.2010583	-109.4524267	25/11/2017	11:07:58
T64	-27.2010667	-109.4524567	25/11/2017	11:12:02
T64	-27.2010033	-109.4523967	25/11/2017	11:16:06
T64	-27.2010617	-109.4524367	25/11/2017	11:20:11
T64	-27.200595	-109.4530367	25/11/2017	11:24:17
T64	-27.2010217	-109.452365	25/11/2017	11:28:33
T64	-27.20031	-109.4533467	25/11/2017	11:32:40
T64	-27.2011	-109.4523767	25/11/2017	11:36:56
T64	-27.2048033	-109.44774	25/11/2017	11:41:07
T64	-27.2011467	-109.4523283	25/11/2017	11:45:21
T64	-27.1991383	-109.4546217	25/11/2017	11:49:31
T64	-27.201605	-109.45189	25/11/2017	11:53:42
T64	-27.1985917	-109.45458	25/11/2017	11:57:50
T64	-27.200725	-109.45273	25/11/2017	12:01:55
T64	-27.20092	-109.45256	25/11/2017	12:06:01
T64	-27.20104	-109.4523567	25/11/2017	12:10:06
T64	-27.2017033	-109.4520817	25/11/2017	12:14:10
T64	-27.200955	-109.45241	25/11/2017	12:18:15
T64	-27.201145	-109.452305	25/11/2017	12:22:19
T64	-27.201035	-109.452385	25/11/2017	12:26:24
T64	-27.20108	-109.4523383	25/11/2017	12:30:28
T64	-27.2011317	-109.4523133	25/11/2017	12:34:32
T64	-27.2010017	-109.4523067	25/11/2017	12:38:36
T64	-27.2045183	-109.4516	25/11/2017	12:42:42
T64	-27.201135	-109.4511017	25/11/2017	12:46:46
T64	-27.1997517	-109.45216	25/11/2017	12:50:50
T64	-27.19977	-109.451775	25/11/2017	12:54:55
T64	-27.1923083	-109.4383	25/11/2017	12:58:59
T64	-27.1881133	-109.4111233	25/11/2017	13:03:04
T64	-27.1772433	-109.3842633	25/11/2017	13:07:09
T64	-27.1849983	-109.3609117	25/11/2017	13:11:13
T64	-27.205235	-109.3476667	25/11/2017	13:15:17
T64	-27.2308317	-109.3462417	25/11/2017	13:19:21
T64	-27.250545	-109.3366333	25/11/2017	13:23:26
T64	-27.2760067	-109.3380733	25/11/2017	13:27:31
T64	-27.27866	-109.3373533	25/11/2017	13:31:35
T64	-27.2825233	-109.3374433	25/11/2017	13:35:39
T64	-27.306915	-109.3369167	25/11/2017	13:39:44
T64	-27.3349267	-109.336595	25/11/2017	13:43:48
T64	-27.35777	-109.33716	25/11/2017	13:47:52
T64	-27.3838567	-109.3379633	25/11/2017	13:51:56
T64	-27.4104017	-109.3397517	25/11/2017	13:56:01
T64	-27.435965	-109.3441933	25/11/2017	14:00:05
T64	-27.4609817	-109.348375	25/11/2017	14:04:09
T64	-27.482355	-109.34948	25/11/2017	14:08:13
T64	-27.506235	-109.3476567	25/11/2017	14:12:18
T64	-27.530515	-109.34784	25/11/2017	14:16:22
T64	-27.5545783	-109.34769	25/11/2017	14:20:26
T64	-27.575185	-109.34529	25/11/2017	14:24:30
T64	-27.5902983	-109.3404183	25/11/2017	14:28:35
T64	-27.6095333	-109.336995	25/11/2017	14:32:39
T64	-27.628275	-109.3346967	25/11/2017	14:36:43
T64	-27.6396817	-109.3288867	25/11/2017	14:40:47
T64	-27.6484917	-109.325425	25/11/2017	14:44:52
T64	-27.6485467	-109.326185	25/11/2017	14:48:56
T64	-27.6485333	-109.3271217	25/11/2017	14:53:01
T64	-27.64858	-109.3280383	25/11/2017	14:57:06
T64	-27.6485417	-109.3289	25/11/2017	15:01:11
T64	-27.648395	-109.3298367	25/11/2017	15:05:19
T64	-27.64821	-109.33075	25/11/2017	15:09:23
T64	-27.6480017	-109.3315983	25/11/2017	15:13:30
T64	-27.647835	-109.3324933	25/11/2017	15:17:36
T64	-27.64765	-109.333335	25/11/2017	15:21:42
T64	-27.6473933	-109.33412	25/11/2017	15:25:46
T64	-27.64718	-109.3348067	25/11/2017	15:29:50
T64	-27.6470717	-109.335845	25/11/2017	15:33:59
T64	-27.6468483	-109.336705	25/11/2017	15:38:07
T64	-27.6466633	-109.3374917	25/11/2017	15:42:12
T64	-27.6466783	-109.338425	25/11/2017	15:46:17
T64	-27.6466683	-109.3392	25/11/2017	15:50:22
T64	-27.64681	-109.3399983	25/11/2017	15:54:35
T64	-27.6467417	-109.3405283	25/11/2017	15:58:40
T64	-27.6468483	-109.3413017	25/11/2017	16:02:49
T64	-27.646735	-109.3420167	25/11/2017	16:06:55
T64	-27.6468067	-109.34277	25/11/2017	16:11:02
T64	-27.646595	-109.3435883	25/11/2017	16:15:08
T64	-27.6466017	-109.3444833	25/11/2017	16:19:13
T64	-27.6463767	-109.34547	25/11/2017	16:23:17
T64	-27.646105	-109.3465	25/11/2017	16:27:22
T64	-27.6461583	-109.3474967	25/11/2017	16:31:27
T64	-27.6460917	-109.348545	25/11/2017	16:35:33
T64	-27.6461267	-109.3495783	25/11/2017	16:39:38
T64	-27.64623	-109.350635	25/11/2017	16:43:43
T64	-27.646245	-109.35164	25/11/2017	16:47:48
T64	-27.6463883	-109.35273	25/11/2017	16:51:54
T64	-27.6465567	-109.3537467	25/11/2017	16:55:59
T64	-27.6465467	-109.3543117	25/11/2017	17:00:04
T64	-27.6466717	-109.3551033	25/11/2017	17:04:12
T64	-27.6469333	-109.3559633	25/11/2017	17:08:17
T64	-27.6472467	-109.356495	25/11/2017	17:12:22
T64	-27.647735	-109.3572583	25/11/2017	17:16:28
T64	-27.64767	-109.3582533	25/11/2017	17:20:36
T64	-27.64775	-109.3591583	25/11/2017	17:24:43
T64	-27.648015	-109.3597867	25/11/2017	17:28:48
T64	-27.6480717	-109.3605517	25/11/2017	17:32:54
T64	-27.648205	-109.36113	25/11/2017	17:36:58
T64	-27.6481583	-109.3619083	25/11/2017	17:41:04
T64	-27.6482733	-109.3624633	25/11/2017	17:45:10
T64	-27.6484217	-109.363375	25/11/2017	17:49:15
T64	-27.64838	-109.3636333	25/11/2017	17:53:20
T64	-27.6484233	-109.3643933	25/11/2017	17:57:26
T64	-27.6485	-109.3647183	25/11/2017	18:01:31
T64	-27.648545	-109.3653167	25/11/2017	18:05:36
T64	-27.6488583	-109.3659517	25/11/2017	18:09:41
T64	-27.6487217	-109.3660283	25/11/2017	18:13:47
T64	-27.6488783	-109.366735	25/11/2017	18:17:52
T64	-27.6488483	-109.367785	25/11/2017	18:22:08
T64	-27.648495	-109.36787	25/11/2017	18:26:19
T64	-27.6484633	-109.36981	25/11/2017	18:30:24
T64	-27.648325	-109.3706417	25/11/2017	18:34:28
T64	-27.6484033	-109.3715367	25/11/2017	18:38:32
T64	-27.6484367	-109.3719067	25/11/2017	18:42:38
T64	-27.648025	-109.3707133	25/11/2017	18:46:49
T64	-27.6481983	-109.3730383	25/11/2017	18:50:53
T64	-27.6478267	-109.3718367	25/11/2017	18:55:07
T64	-27.6484383	-109.374355	25/11/2017	18:59:12
T64	-27.6486317	-109.3749717	25/11/2017	19:03:18
T64	-27.6488233	-109.3756617	25/11/2017	19:07:22
T64	-27.648935	-109.3761617	25/11/2017	19:11:27
T64	-27.6491367	-109.3763533	25/11/2017	19:15:31
T64	-27.6490783	-109.376805	25/11/2017	19:19:37
T64	-27.6495517	-109.377455	25/11/2017	19:23:42
T64	-27.649565	-109.3779883	25/11/2017	19:27:49
T64	-27.6497467	-109.3784167	25/11/2017	19:31:53
T64	-27.6498817	-109.3785483	25/11/2017	19:35:58
T64	-27.6235083	-109.3877883	25/11/2017	19:40:02
T64	-27.5934433	-109.395215	25/11/2017	19:44:06
T64	-27.5616383	-109.4030033	25/11/2017	19:48:11
T64	-27.5306233	-109.41195	25/11/2017	19:52:15
T64	-27.499395	-109.4198417	25/11/2017	19:56:19
T64	-27.4683117	-109.4268783	25/11/2017	20:00:23
T64	-27.43725	-109.43732	25/11/2017	20:04:28
T64	-27.4058117	-109.4464517	25/11/2017	20:08:32
T64	-27.3756133	-109.4530733	25/11/2017	20:12:36
T64	-27.3455033	-109.4570183	25/11/2017	20:16:40
T64	-27.3139817	-109.4606083	25/11/2017	20:20:45
T64	-27.2832133	-109.4649183	25/11/2017	20:24:49
T64	-27.2543617	-109.4664717	25/11/2017	20:28:53
T64	-27.227435	-109.4644283	25/11/2017	20:32:57
T64	-27.20385	-109.4568283	25/11/2017	20:37:02
T64	-27.2011033	-109.4524567	25/11/2017	20:41:13
T64	-27.2011283	-109.4524217	25/11/2017	20:45:17
T64	-27.20119	-109.4523867	25/11/2017	20:49:22
T64	-27.2012033	-109.4524167	25/11/2017	20:53:26
T64	-27.201215	-109.4522367	25/11/2017	20:57:31
T64	-27.2011333	-109.452505	25/11/2017	21:01:35
T64	-27.2013067	-109.4522533	25/11/2017	21:05:43
T64	-27.2012733	-109.4522533	25/11/2017	21:09:47
T64	-27.201285	-109.4522767	25/11/2017	21:13:52
T64	-27.2012833	-109.4521817	25/11/2017	21:17:58
T64	-27.2013017	-109.452215	25/11/2017	21:22:03
T64	-27.201325	-109.45229	25/11/2017	21:26:07
T64	-27.2012883	-109.45233	25/11/2017	21:30:11
T64	-27.2012167	-109.4523717	25/11/2017	21:34:16
T64	-27.2012867	-109.4523667	25/11/2017	21:38:20
T64	-27.2012817	-109.4524	25/11/2017	21:42:26
T64	-27.2012167	-109.452365	25/11/2017	21:46:30
T64	-27.201195	-109.4523633	25/11/2017	21:50:34
T64	-27.201175	-109.4523467	25/11/2017	21:54:38
T64	-27.2012	-109.4524133	25/11/2017	21:58:43
T64	-27.20122	-109.4524233	25/11/2017	22:02:47
T64	-27.20116	-109.4524267	25/11/2017	22:06:52
T64	-27.2009683	-109.45231	25/11/2017	22:10:59
T64	-27.2011533	-109.4524733	25/11/2017	22:15:04
T64	-27.20114	-109.45252	25/11/2017	22:19:08
T64	-27.2011167	-109.452525	25/11/2017	22:23:12
T64	-27.20112	-109.4525217	25/11/2017	22:27:16
T64	-27.2010967	-109.4525133	25/11/2017	22:31:21
T64	-27.2010033	-109.4525533	25/11/2017	22:35:26
T64	-27.2011	-109.452585	25/11/2017	22:39:30
T64	-27.2012283	-109.4526	25/11/2017	22:43:35
T64	-27.20108	-109.4526167	25/11/2017	22:47:41
T64	-27.2010883	-109.4525833	25/11/2017	22:51:46
T64	-27.2010017	-109.4525983	25/11/2017	22:55:58
T64	-27.2010567	-109.452615	25/11/2017	23:00:04
T64	-27.20096	-109.4525967	25/11/2017	23:04:09
T64	-27.2010633	-109.4526	25/11/2017	23:08:15
T64	-27.20098	-109.4526433	25/11/2017	23:12:23
T64	-27.2011683	-109.4526017	25/11/2017	23:16:31
T64	-27.2013167	-109.4526733	25/11/2017	23:20:39
T64	-27.2010617	-109.452715	25/11/2017	23:24:51
T64	-27.2008067	-109.45276	25/11/2017	23:29:24
T64	-27.2009633	-109.45281	25/11/2017	23:33:44
T64	-27.2009917	-109.4526617	25/11/2017	23:38:06
T64	-27.2010167	-109.4527117	25/11/2017	23:42:23
T64	-27.201115	-109.452465	25/11/2017	23:46:33
T64	-27.2010467	-109.4526883	25/11/2017	23:50:46
T64	-27.2010717	-109.4525833	25/11/2017	23:54:59
T64	-27.2011983	-109.45239	25/11/2017	23:59:07
T64	-27.2009983	-109.4527283	26/11/2017	00:03:12
T64	-27.2010133	-109.4530017	26/11/2017	00:07:17
T64	-27.2010983	-109.4527333	26/11/2017	00:11:23
T64	-27.20107	-109.4527383	26/11/2017	00:15:30
T64	-27.2011233	-109.4528383	26/11/2017	00:19:36
T64	-27.201055	-109.4528133	26/11/2017	00:23:42
T64	-27.20114	-109.452875	26/11/2017	00:27:50
T64	-27.2007017	-109.4525833	26/11/2017	00:32:01
T64	-27.2004283	-109.4524783	26/11/2017	00:36:13
T64	-27.2012467	-109.4529583	26/11/2017	00:40:19
T64	-27.2011967	-109.45299	26/11/2017	00:44:27
T64	-27.2012783	-109.4529017	26/11/2017	00:48:34
T64	-27.2011783	-109.4529133	26/11/2017	00:52:39
T64	-27.20126	-109.4530683	26/11/2017	00:56:46
T64	-27.2013083	-109.45315	26/11/2017	01:00:55
T64	-27.2013017	-109.453085	26/11/2017	01:05:02
T64	-27.2011333	-109.4524983	26/11/2017	01:09:31
T64	-27.201195	-109.452485	26/11/2017	01:13:34
T64	-27.2010967	-109.4525483	26/11/2017	01:17:39
T64	-27.201305	-109.45261	26/11/2017	01:21:43
T64	-27.2011817	-109.4525417	26/11/2017	01:25:46
T64	-27.2011917	-109.4526217	26/11/2017	01:29:50
T64	-27.2012617	-109.4526533	26/11/2017	01:33:54
T64	-27.2011183	-109.4525617	26/11/2017	01:37:59
T64	-27.2011367	-109.45253	26/11/2017	01:42:04
T64	-27.2011217	-109.4525383	26/11/2017	01:46:09
T64	-27.2011367	-109.4525	26/11/2017	01:50:14
T64	-27.2011467	-109.452515	26/11/2017	01:54:20
