Latitude,Longitude,DateGMT,TimeGMT
-27.2012133,-109.4525417,25/11/2017,15:12:59
-27.2012417,-109.4524817,25/11/2017,15:17:03
-27.2012567,-109.4524333,25/11/2017,15:21:07
-27.2012367,-109.4523967,25/11/2017,15:25:13
-27.2011867,-109.452375,25/11/2017,15:29:17
-27.2010983,-109.4522533,25/11/2017,15:33:21
-27.2010467,-109.4522117,25/11/2017,15:37:25
-27.2014283,-109.4526083,25/11/2017,15:41:38
-27.20095,-109.4521367,25/11/2017,15:45:43
-27.2016067,-109.452335,25/11/2017,15:49:51
-27.201655,-109.4523533,25/11/2017,15:53:58
-27.2029467,-109.4540317,25/11/2017,15:58:14
-27.2015333,-109.452565,25/11/2017,16:02:19
-27.2015917,-109.4526,25/11/2017,16:06:25
-27.2015033,-109.4525783,25/11/2017,16:10:32
-27.201585,-109.452605,25/11/2017,16:14:38
-27.2015983,-109.45257,25/11/2017,16:18:43
-27.2015533,-109.4525683,25/11/2017,16:22:47
-27.20154,-109.4525883,25/11/2017,16:26:51
-27.2015433,-109.452585,25/11/2017,16:30:55
-27.20154,-109.4525417,25/11/2017,16:35:00
-27.2015117,-109.4525283,25/11/2017,16:39:04
-27.201565,-109.4525217,25/11/2017,16:43:08
-27.2015683,-109.4524833,25/11/2017,16:47:12
-27.2010817,-109.4526967,25/11/2017,16:51:18
-27.2011583,-109.4526617,25/11/2017,16:55:23
-27.201613300000002,-109.4524733,25/11/2017,16:59:29
-27.2015683,-109.45247,25/11/2017,17:03:34
-27.2015133,-109.452475,25/11/2017,17:07:40
-27.2011883,-109.4526567,25/11/2017,17:11:46
-27.2021233,-109.452015,25/11/2017,17:15:53
-27.201445,-109.4524333,25/11/2017,17:19:59
-27.2012217,-109.4526383,25/11/2017,17:24:04
-27.20117,-109.45269,25/11/2017,17:28:08
-27.2013617,-109.45255,25/11/2017,17:32:14
-27.2015933,-109.4522833,25/11/2017,17:36:21
-27.2013883,-109.4525117,25/11/2017,17:40:25
-27.2014233,-109.4524483,25/11/2017,17:44:29
-27.2014267,-109.452435,25/11/2017,17:48:34
-27.2014317,-109.4524733,25/11/2017,17:52:38
-27.2014067,-109.45248,25/11/2017,17:56:43
-27.2014417,-109.4524417,25/11/2017,18:00:47
-27.2014517,-109.4524517,25/11/2017,18:04:52
-27.20145,-109.452445,25/11/2017,18:08:56
-27.2013433,-109.4525017,25/11/2017,18:13:00
-27.201395,-109.4524667,25/11/2017,18:17:04
-27.2013817,-109.452435,25/11/2017,18:21:09
-27.2013467,-109.4524567,25/11/2017,18:25:13
-27.2013417,-109.452445,25/11/2017,18:29:19
-27.2013483,-109.4525133,25/11/2017,18:33:23
-27.2013633,-109.4523583,25/11/2017,18:37:28
-27.2013233,-109.4524167,25/11/2017,18:41:32
-27.20137,-109.45229,25/11/2017,18:45:37
-27.2013233,-109.4523633,25/11/2017,18:49:41
-27.2012133,-109.452325,25/11/2017,18:53:46
-27.2012783,-109.45234,25/11/2017,18:57:50
-27.2012817,-109.4523767,25/11/2017,19:01:54
-27.2012983,-109.4523817,25/11/2017,19:05:58
-27.2012133,-109.45235,25/11/2017,19:10:03
-27.201265,-109.4523817,25/11/2017,19:14:07
-27.2012267,-109.4524367,25/11/2017,19:18:11
-27.2012383,-109.4524333,25/11/2017,19:22:15
-27.2010767,-109.4525483,25/11/2017,19:26:20
-27.2012783,-109.4523717,25/11/2017,19:30:24
-27.2011867,-109.45237,25/11/2017,19:34:28
-27.1904117,-109.4810417,25/11/2017,19:38:33
-27.168825,-109.510645,25/11/2017,19:42:37
-27.1430467,-109.5302567,25/11/2017,19:46:42
-27.1198067,-109.5513317,25/11/2017,19:50:46
-27.1033967,-109.5588133,25/11/2017,19:54:50
-27.0895217,-109.56264,25/11/2017,19:58:55
-27.0896233,-109.5576083,25/11/2017,20:03:07
-27.106335,-109.5444733,25/11/2017,20:07:12
-27.1283183,-109.5272117,25/11/2017,20:11:16
-27.1508917,-109.510205,25/11/2017,20:15:21
-27.171985,-109.492125,25/11/2017,20:19:25
-27.1921967,-109.473925,25/11/2017,20:23:29
-27.20161,-109.4572417,25/11/2017,20:27:34
-27.2011417,-109.4525417,25/11/2017,20:31:41
-27.2011833,-109.4524617,25/11/2017,20:35:46
-27.2013033,-109.452625,25/11/2017,20:40:02
-27.201125,-109.4525867,25/11/2017,20:44:06
-27.2010633,-109.4528467,25/11/2017,20:48:10
-27.2010733,-109.4526667,25/11/2017,20:52:16
-27.2011867,-109.45269,25/11/2017,20:56:20
-27.2011133,-109.45275,25/11/2017,21:00:25
-27.2011067,-109.452685,25/11/2017,21:04:32
-27.2013083,-109.452245,25/11/2017,21:08:37
-27.2012933,-109.4523833,25/11/2017,21:12:43
-27.2012283,-109.4522717,25/11/2017,21:16:47
-27.2013567,-109.4522617,25/11/2017,21:20:55
-27.20133,-109.4521933,25/11/2017,21:24:59
-27.20154,-109.45237,25/11/2017,21:29:04
-27.2013483,-109.4522317,25/11/2017,21:33:08
-27.2012633,-109.4523217,25/11/2017,21:37:15
-27.2012567,-109.4523,25/11/2017,21:41:19
-27.2012667,-109.4523217,25/11/2017,21:45:25
-27.2012017,-109.4523767,25/11/2017,21:49:29
-27.2010633,-109.4522583,25/11/2017,21:53:33
-27.2010917,-109.4522583,25/11/2017,21:57:37
-27.2010567,-109.4523033,25/11/2017,22:01:42
-27.2011217,-109.4523383,25/11/2017,22:05:46
-27.2010283,-109.4522883,25/11/2017,22:09:50
-27.2008767,-109.4522,25/11/2017,22:13:55
-27.2009917,-109.4522733,25/11/2017,22:18:01
-27.2011167,-109.4524217,25/11/2017,22:22:08
-27.20106,-109.4523283,25/11/2017,22:26:14
-27.2001767,-109.451695,25/11/2017,22:30:19
-27.2011983,-109.452355,25/11/2017,22:34:24
-27.2010467,-109.4523067,25/11/2017,22:38:29
-27.20121,-109.4523517,25/11/2017,22:42:34
-27.2011533,-109.4523667,25/11/2017,22:46:39
-27.2011417,-109.4523617,25/11/2017,22:50:44
-27.2008833,-109.4523733,25/11/2017,22:54:49
-27.201075,-109.452465,25/11/2017,22:58:53
-27.200985,-109.4525367,25/11/2017,23:02:59
-27.2009383,-109.4524917,25/11/2017,23:07:03
-27.2010967,-109.452415,25/11/2017,23:11:07
-27.2011133,-109.452395,25/11/2017,23:15:11
-27.201035,-109.4524433,25/11/2017,23:19:19
-27.2011117,-109.452475,25/11/2017,23:23:23
-27.2010283,-109.4524667,25/11/2017,23:27:27
-27.2010833,-109.452515,25/11/2017,23:31:31
-27.2013133,-109.4527667,25/11/2017,23:35:35
-27.2011483,-109.4525067,25/11/2017,23:39:40
-27.2007933,-109.45202,25/11/2017,23:43:44
-27.2011383,-109.4525233,25/11/2017,23:47:48
-27.2013483,-109.4528617,25/11/2017,23:51:52
-27.2011917,-109.45254,25/11/2017,23:55:59
-27.2011033,-109.4524733,26/11/2017,00:00:04
-27.2011517,-109.4525133,26/11/2017,00:04:10
-27.201,-109.4528417,26/11/2017,00:08:15
-27.2010217,-109.4530483,26/11/2017,00:12:21
-27.2010633,-109.4527417,26/11/2017,00:16:26
-27.2010533,-109.4529567,26/11/2017,00:20:32
-27.2009617,-109.4529017,26/11/2017,00:24:36
-27.2011533,-109.453115,26/11/2017,00:28:41
-27.2011567,-109.453315,26/11/2017,00:32:45
-27.20118,-109.45322,26/11/2017,00:36:49
-27.201185,-109.45319,26/11/2017,00:40:53
-27.2012067,-109.45323,26/11/2017,00:44:59
-27.2012183,-109.4530683,26/11/2017,00:49:06
-27.201235,-109.4530983,26/11/2017,00:53:13
-27.2012717,-109.45289,26/11/2017,00:57:25
-27.20122,-109.4532933,26/11/2017,01:01:31
-27.2012267,-109.4533283,26/11/2017,01:05:43
-27.2012417,-109.4532783,26/11/2017,01:09:58
-27.2012617,-109.4535283,26/11/2017,01:14:14
-27.2013083,-109.4526183,26/11/2017,01:18:18
-27.20129,-109.45253,26/11/2017,01:22:23
-27.20128,-109.45257,26/11/2017,01:26:29
-27.201275,-109.4525583,26/11/2017,01:30:34
-27.2012383,-109.4525317,26/11/2017,01:34:40
-27.2012617,-109.45254,26/11/2017,01:38:45
-27.2012767,-109.452535,26/11/2017,01:42:49
-27.2012133,-109.45255,26/11/2017,01:46:58
-27.2011833,-109.4526433,26/11/2017,01:51:08
-27.2013617,-109.4523817,26/11/2017,01:55:20
-27.20125,-109.4526683,26/11/2017,01:59:26
-27.2011833,-109.4524717,26/11/2017,02:03:46
-27.20125,-109.45262,26/11/2017,02:07:59
-27.20124,-109.4525067,26/11/2017,02:12:08
-27.2009517,-109.45263,26/11/2017,02:16:27
-27.2013317,-109.45257,26/11/2017,02:20:46
-27.20136,-109.4526517,26/11/2017,02:25:04
-27.2014967,-109.4525967,26/11/2017,02:29:20
-27.201505,-109.4526417,26/11/2017,02:33:37
-27.201525,-109.4526833,26/11/2017,02:37:53
-27.20172,-109.4527017,26/11/2017,02:42:09
-27.201785,-109.4527333,26/11/2017,02:46:22
-27.2017,-109.45274,26/11/2017,02:50:39
-27.20173,-109.4527567,26/11/2017,02:54:56
-27.2015383,-109.45271,26/11/2017,02:59:08
-27.2009017,-109.4523183,26/11/2017,03:03:19
-27.2017267,-109.4528517,26/11/2017,03:07:36
-27.2019083,-109.4529833,26/11/2017,03:11:54
-27.2013467,-109.45238,26/11/2017,03:16:04
-27.2011417,-109.4526133,26/11/2017,03:20:19
-27.2011983,-109.452525,26/11/2017,03:24:32
-27.2013283,-109.452625,26/11/2017,03:28:46
-27.2012517,-109.45252,26/11/2017,03:33:05
-27.2012617,-109.4525517,26/11/2017,03:37:25
-27.2012833,-109.4524583,26/11/2017,03:41:30
-27.2012967,-109.4525167,26/11/2017,03:46:00
-27.2013133,-109.4525,26/11/2017,03:50:05
-27.201325,-109.4525433,26/11/2017,03:54:11
-27.2013317,-109.45259,26/11/2017,03:58:16
-27.2013483,-109.4525317,26/11/2017,04:02:21
-27.2013267,-109.45257,26/11/2017,04:06:26
-27.2013483,-109.4525867,26/11/2017,04:10:32
-27.2013417,-109.4525683,26/11/2017,04:14:37
-27.2013567,-109.45257,26/11/2017,04:18:42
-27.20134,-109.4525633,26/11/2017,04:22:47
-27.201435,-109.4526267,26/11/2017,04:26:52
-27.2013067,-109.452515,26/11/2017,04:30:59
-27.20133,-109.452565,26/11/2017,04:35:05
-27.2014233,-109.4526483,26/11/2017,04:39:11
-27.2012983,-109.4525233,26/11/2017,04:43:17
-27.20132,-109.4525617,26/11/2017,04:47:24
-27.201365,-109.4526267,26/11/2017,04:51:29
-27.20139,-109.4525667,26/11/2017,04:55:34
-27.2013583,-109.4525833,26/11/2017,04:59:40
-27.2013367,-109.452585,26/11/2017,05:03:45
-27.20133,-109.4525433,26/11/2017,05:07:50
-27.2013017,-109.452485,26/11/2017,05:11:55
-27.201285,-109.4525417,26/11/2017,05:16:00
-27.2012367,-109.4524617,26/11/2017,05:20:03
-27.2013083,-109.452505,26/11/2017,05:24:08
-27.2013067,-109.452535,26/11/2017,05:28:13
-27.201285,-109.4525817,26/11/2017,05:32:18
-27.2012867,-109.4525267,26/11/2017,05:36:24
-27.2013017,-109.4525717,26/11/2017,05:40:29
-27.201255,-109.452525,26/11/2017,05:44:34
-27.2012483,-109.45257,26/11/2017,05:48:39
-27.201245,-109.4525017,26/11/2017,05:52:45
